image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,1,0.69,690,0.12329245800000033,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,2,0.835,835,0.23084787500000026,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,3,0.861,861,0.3391662499999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,4,0.865,865,0.4482234580000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,5,0.869,869,0.558096125,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,6,0.876,876,0.665893917,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,7,0.884,884,0.7732282500000003,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,8,0.888,888,0.8784915419999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,9,0.895,895,0.9858618750000003,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,10,0.893,893,1.094382167,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,11,0.906,906,1.2018421669999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,12,0.889,889,1.3074267080000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,1,0.787,787,0.10612141699999977,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,2,0.839,839,0.21120054199999938,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,3,0.852,852,0.3185422089999994,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,4,0.88,880,0.42315474999999925,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,5,0.879,879,0.5272892919999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,6,0.886,886,0.63378275,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,7,0.893,893,0.7483451249999993,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,8,0.894,894,0.8663853749999992,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,9,0.904,904,0.9785054999999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,10,0.903,903,1.090141,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,11,0.89,890,1.2040873339999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,12,0.895,895,1.3168032089999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,1,0.802,802,0.11726349999999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,2,0.838,838,0.22916841700000035,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,3,0.861,861,0.34556508300000033,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,4,0.879,879,0.45776649999999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,5,0.872,872,0.5677218330000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,6,0.9,900,0.6785511670000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,7,0.888,888,0.7902820830000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,8,0.897,897,0.9027347920000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,9,0.893,893,1.0211736670000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,10,0.88,880,1.1401034580000005,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.1,0.5,0.0,0,11,0.896,896,1.2500665830000006,512,32,320,10,874,874,84,1832,832
