image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,1,0.69,690,0.11895137499999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,2,0.835,835,0.22672812500000017,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,3,0.861,861,0.3368312910000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,4,0.865,865,0.44879999999999987,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,5,0.869,869,0.5639373330000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,6,0.876,876,0.6710115409999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,7,0.884,884,0.77733725,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,8,0.888,888,0.8838255410000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,9,0.895,895,0.9895624160000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,10,0.893,893,1.096019875,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,11,0.906,906,1.2025238750000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,12,0.889,889,1.3085806659999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,13,0.905,905,1.4170662909999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,14,0.902,902,1.525613416,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,15,0.898,898,1.6330233330000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,16,0.911,911,1.7401914160000005,512,32,320,10,874,874,84,1832,832
