image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,1,0.679,1358,0.285628542,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,2,0.8115,1623,0.551984542,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,3,0.842,1684,0.8190337080000001,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,4,0.8455,1691,1.0812869579999997,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,5,0.863,1726,1.3442313749999997,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,6,0.861,1722,1.6119795000000003,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,7,0.8645,1729,1.8779703330000004,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,8,0.8575,1715,2.140396417,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,9,0.8615,1723,2.405926,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,10,0.867,1734,2.6720528330000004,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,11,0.8635,1727,2.93782125,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,12,0.861,1722,3.203181625,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,13,0.865,1730,3.4695188750000003,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,14,0.8645,1729,3.7357345420000003,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,15,0.8655,1731,4.000513125,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,16,0.866,1732,4.264987583,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,17,0.8685,1737,4.524183042,225,9,90,10,334,334,38,706,315
10,5,2,9,1,9,5000,2000,0.02,0.1,0.0,0,18,0.866,1732,4.8014234170000005,225,9,90,10,334,334,38,706,315
