cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
10,train,2,1,True,True,0.137037,0.130375,0.00666259,0.142707,0.15038,0.0118647,0.0117591,0.130367,0.13703,True,0.096776525,0.101401,0.0690116,0.150534,0.042163,0.0842042,0.0846054,0.121205,0.121088,0.341464,0.341459,0.879953,0.925477,1.38507e-06,0.00668226,1.96698e-05,2.37319e-07,3.43225e-06,3.43225e-06,5.52556e-07
11,train,3,0,True,True,0.131843,0.138523,-0.00667992,0.14605,0.153934,0.00816451,0.00804183,0.131836,0.138516,False,0.09145733749999999,0.177599,0.0626015,0.096708,0.0976909,0.0551286,0.112824,0.0751181,0.0539886,0.339962,0.339892,0.880807,0.924334,6.20732e-07,-0.00660721,7.27153e-05,0.0302238,3.62489e-06,0.0302238,5.52555e-07
12,train,0,0,True,True,0.128908,0.135367,-0.00645928,0.145285,0.152265,0.00777933,0.007781,0.128901,0.13536,False,0.0905659875,0.0587686,0.19442,0.049342,0.099233,0.0478387,0.0691821,0.111591,0.0941525,0.339315,0.339352,0.879487,0.926076,1.49543e-06,-0.00611445,0.00034483,0.0824035,3.63032e-06,0.0824035,5.52554e-07
13,train,1,1,True,True,0.136612,0.129051,0.00756085,0.151327,0.161582,0.0284381,0.0282456,0.129044,0.136605,True,0.071194675,0.06292,0.129429,-2.0755e-26,0.186796,0.0107444,0.0814911,0.0435776,0.0545993,0.339544,0.339302,0.87707,0.929681,2.92807e-06,0.00819229,0.000631438,0.0556138,3.42272e-06,0.0556138,5.52553e-07
14,train,2,1,True,True,0.137033,0.130375,0.00665834,0.14279,0.150377,0.0118733,0.0117551,0.130368,0.137026,True,0.096775275,0.1014,0.06901,0.150532,0.0421615,0.0842033,0.0846044,0.121204,0.121087,0.341446,0.341459,0.879963,0.925462,1.38502e-06,0.00667751,1.91756e-05,3.00044e-07,3.43224e-06,3.43224e-06,5.52552e-07
15,train,3,0,True,True,0.131899,0.138531,-0.00663239,0.146396,0.154072,0.00814265,0.00804963,0.131892,0.138524,False,0.09145634999999999,0.1776,0.0625997,0.0967068,0.0976894,0.0551276,0.112823,0.0751172,0.0539871,0.339933,0.339878,0.880948,0.924142,1.10052e-06,-0.00655077,8.16175e-05,0.0302026,3.62426e-06,0.0302026,5.52551e-07
16,train,0,0,True,True,0.129376,0.135442,-0.00606683,0.14673,0.152401,0.00769698,0.00784767,0.129368,0.135435,False,0.0905647375,0.0587673,0.194419,0.0493407,0.0992309,0.0478376,0.0691805,0.111591,0.0941509,0.339219,0.339387,0.880752,0.924309,2.91407e-06,-0.00545804,0.000608786,0.0822265,3.62477e-06,0.0822265,5.52551e-07
17,train,1,1,True,True,0.137026,0.129171,0.00785482,0.151996,0.162802,0.028402,0.0282153,0.129164,0.137018,True,0.0711935375,0.0629185,0.129428,-2.0752e-26,0.186795,0.0107434,0.081489,0.0435768,0.0545976,0.339496,0.339225,0.876512,0.930535,1.32165e-05,0.00866866,0.000813836,0.0555296,3.42085e-06,0.0555296,5.5255e-07
18,train,2,1,True,True,0.13703,0.130376,0.00665337,0.142899,0.150375,0.0118872,0.0117498,0.130369,0.137022,True,0.0967741375,0.101399,0.0690084,0.150531,0.04216,0.0842023,0.0846034,0.121203,0.121086,0.341423,0.341458,0.879976,0.925445,1.38501e-06,0.00667194,1.85742e-05,3.62753e-07,3.43226e-06,3.43226e-06,5.52549e-07
19,train,3,0,True,True,0.131962,0.138544,-0.00658188,0.146788,0.154258,0.00811681,0.0080588,0.131955,0.138536,False,0.09145524999999999,0.1776,0.0625979,0.0967057,0.097688,0.0551266,0.112822,0.0751162,0.0539856,0.339899,0.339857,0.881099,0.923935,1.57995e-06,-0.00648969,9.21854e-05,0.0301814,3.62358e-06,0.0301814,5.52548e-07
20,train,0,0,True,True,0.129988,0.135456,-0.00546867,0.148814,0.152584,0.0075767,0.00796436,0.12998,0.135449,False,0.0905636125,0.0587659,0.194418,0.0493394,0.0992288,0.0478365,0.0691789,0.111592,0.0941494,0.339081,0.339459,0.882658,0.921755,0.0365832,-0.00431645,0.00115222,0.0820419,3.61672e-06,0.0820419,5.52547e-07
21,train,1,1,True,True,0.137602,0.129378,0.0082236,0.153067,0.164393,0.0283632,0.0280844,0.129371,0.137594,True,0.071192275,0.0629171,0.129426,-2.07493e-26,0.186794,0.0107424,0.0814868,0.043576,0.0545959,0.339409,0.339156,0.875862,0.931535,0.0405453,0.00937438,0.00115078,0.0554431,3.41867e-06,0.0554431,5.52546e-07
22,train,2,1,True,True,0.137026,0.130379,0.00664726,0.143056,0.150374,0.0119127,0.0117414,0.130372,0.137018,True,0.096772875,0.101398,0.0690067,0.150529,0.0421585,0.0842014,0.0846024,0.121202,0.121085,0.341388,0.341458,0.879991,0.925423,1.385e-06,0.00666506,1.77951e-05,4.25365e-07,3.43228e-06,3.43228e-06,5.52545e-07
23,train,3,0,True,True,0.132034,0.138564,-0.00652999,0.147247,0.154523,0.0080856,0.00806986,0.132027,0.138557,False,0.09145425,0.177601,0.062596,0.0967045,0.0976865,0.0551256,0.112821,0.0751153,0.0539841,0.339858,0.339824,0.881259,0.923718,2.05897e-06,-0.00642512,0.000104868,0.0301602,3.62287e-06,0.0301602,5.52544e-07
24,train,0,0,True,True,0.130994,0.135413,-0.00441975,0.152154,0.152832,0.00738189,0.00822257,0.130986,0.135406,False,0.09056240000000002,0.0587645,0.194417,0.0493381,0.0992268,0.0478354,0.0691774,0.111592,0.094148,0.338865,0.339645,0.886082,0.917471,0.0693994,-0.001669,0.00275075,0.0818557,3.60316e-06,0.0818557,5.52543e-07
25,train,1,1,True,True,0.138462,0.129831,0.00863193,0.155143,0.166568,0.0283859,0.0273471,0.129823,0.138455,True,0.071191025,0.0629156,0.129425,-2.07433e-26,0.186792,0.0107414,0.0814847,0.0435752,0.0545943,0.339199,0.339247,0.87535,0.932359,0.0622177,0.0104195,0.0017876,0.0553563,3.41693e-06,0.0553563,5.52542e-07
26,train,2,1,True,True,0.137022,0.130384,0.00663871,0.143331,0.150375,0.0119736,0.01172,0.130376,0.137015,True,0.0967717375,0.101397,0.0690051,0.150528,0.042157,0.0842005,0.0846013,0.121201,0.121084,0.341327,0.341457,0.880014,0.925391,1.385e-06,0.00665526,1.65565e-05,4.95757e-07,3.43233e-06,3.43233e-06,5.52542e-07
27,train,3,0,True,True,0.132118,0.1386,-0.00648169,0.147826,0.154932,0.00805029,0.00808197,0.132111,0.138592,False,0.09145312500000001,0.177601,0.0625942,0.0967033,0.097685,0.0551246,0.11282,0.0751144,0.0539825,0.3398,0.33977,0.881418,0.923503,2.53754e-06,-0.00631561,0.000166083,0.0301403,3.62216e-06,0.0301403,5.52541e-07
28,train,0,0,True,True,0.133521,0.135516,-0.0019952,0.158961,0.153192,0.0069844,0.00917587,0.133514,0.135509,False,0.09056117500000001,0.0587632,0.194415,0.0493367,0.0992248,0.0478344,0.0691758,0.111593,0.0941465,0.33845,0.340569,0.8945,0.908254,0.0693984,0.00671841,0.00871361,0.0816622,3.57376e-06,0.0816622,5.5254e-07
29,train,1,1,True,True,0.13983,0.131975,0.00785507,0.161609,0.169792,0.0301838,0.0248805,0.131968,0.139822,True,0.07118975,0.0629141,0.129423,-2.07266e-26,0.186791,0.0107403,0.0814825,0.0435745,0.0545926,0.337739,0.339723,0.878377,0.927828,0.0622166,0.0111953,0.00334021,0.0552693,3.42692e-06,0.0552693,5.52539e-07
30,train,2,1,True,True,0.136902,0.130318,0.00658335,0.144304,0.15038,0.0123126,0.0114089,0.130311,0.136894,True,0.0967704875,0.101396,0.0690035,0.150526,0.0421555,0.0841996,0.0846003,0.1212,0.121083,0.34111,0.341456,0.880102,0.925264,1.38499e-06,0.00658349,1.40569e-07,5.88188e-07,3.43259e-06,3.43259e-06,5.52538e-07
31,train,3,0,True,True,0.132406,0.138787,-0.00638124,0.148909,0.155661,0.00814025,0.00794217,0.132399,0.13878,False,0.09145215000000001,0.177602,0.0625924,0.0967022,0.0976836,0.0551236,0.112819,0.0751134,0.053981,0.339659,0.339664,0.881814,0.922977,3.01564e-06,-0.00623746,0.00014378,0.0301189,3.62048e-06,0.0301189,5.52537e-07
32,train,0,0,True,True,0.141909,0.135748,0.00616095,0.172134,0.153929,0.00629838,0.00596582,0.141901,0.13574,True,0.09055995000000001,0.0587618,0.194414,0.0493354,0.0992228,0.0478333,0.0691743,0.111593,0.094145,0.337411,0.340825,0.920141,0.884055,0.0693974,0.00767033,0.00150938,0.0814657,3.49443e-06,0.0814657,5.52536e-07
33,train,1,1,True,True,0.143103,0.13269,0.0104136,0.162379,0.175599,0.0258024,0.0254867,0.132682,0.143095,True,0.071188625,0.0629126,0.129422,-2.06643e-26,0.18679,0.0107394,0.0814804,0.0435737,0.0545909,0.339405,0.339116,0.874021,0.934632,0.0622154,0.0184382,0.00802452,0.0551803,3.41248e-06,0.0551803,5.52535e-07
34,train,2,1,True,True,0.136898,0.130368,0.0065296,0.145077,0.150404,0.0128195,0.0114307,0.130361,0.13689,True,0.09676933750000001,0.101395,0.0690018,0.150525,0.042154,0.0841986,0.0845993,0.121199,0.121082,0.340945,0.341449,0.880258,0.925045,1.38499e-06,0.00652689,-2.71668e-06,6.8093e-07,3.43308e-06,3.43308e-06,5.52534e-07
35,train,3,0,True,True,0.132539,0.138994,-0.00645598,0.150066,0.157664,0.00714499,0.00806354,0.132531,0.138987,False,0.0914510375,0.177602,0.0625906,0.096701,0.0976821,0.0551226,0.112818,0.0751125,0.0539795,0.339518,0.339348,0.881711,0.923115,3.7026e-06,-0.00629156,0.000164417,0.0300973,3.62088e-06,0.0300973,5.52534e-07
36,train,0,0,True,True,0.142652,0.135973,0.00667916,0.172932,0.155965,0.0165309,0.0121826,0.142645,0.135966,True,0.090558825,0.0587604,0.194413,0.0493341,0.0992207,0.0478322,0.0691727,0.111594,0.0941435,0.337053,0.34276,0.921457,0.883043,0.0693964,0.0071417,0.000462545,0.0572607,3.49102e-06,0.0572607,5.52532e-07
37,train,1,1,True,True,0.150876,0.132595,0.0182808,0.16239,0.184995,0.0223346,0.0280057,0.132588,0.150867,True,0.07118735,0.0629111,0.12942,-2.06594e-26,0.186789,0.0107383,0.0814782,0.0435729,0.0545893,0.340248,0.337136,0.861761,0.959189,0.0622143,0.0203294,0.00204864,0.055089,3.37131e-06,0.055089,5.52532e-07
38,train,2,1,True,True,0.13701,0.130456,0.00655357,0.145182,0.150553,0.012821,0.0115763,0.130449,0.137002,True,0.0967680875,0.101394,0.0690002,0.150523,0.0421525,0.0841977,0.0845983,0.121198,0.121081,0.340926,0.341414,0.880257,0.92505,1.38498e-06,0.0065557,2.13196e-06,7.50186e-07,3.43305e-06,3.43305e-06,5.52531e-07
39,train,3,0,True,True,0.13249,0.139361,-0.00687045,0.150738,0.159325,0.00695365,0.0088761,0.132483,0.139353,False,0.091450025,0.177603,0.0625888,0.0966998,0.0976806,0.0551215,0.112817,0.0751115,0.053978,0.339469,0.33909,0.880761,0.924416,0.000526207,-0.00668701,0.000183445,0.030075,3.62493e-06,0.030075,5.5253e-07
40,train,0,0,True,True,0.142627,0.136311,0.00631545,0.17294,0.157566,0.00538247,0.00689,0.142619,0.136304,True,0.09055758750000001,0.058759,0.194412,0.0493328,0.0992187,0.0478311,0.0691711,0.111594,0.094142,0.337317,0.339987,0.920247,0.883986,0.0693953,0.00686162,0.000546168,0.0040358,3.49414e-06,0.0040358,5.52529e-07
41,train,1,1,True,True,0.1526,0.132684,0.0199164,0.162403,0.186774,0.0223597,0.0308582,0.132677,0.152592,True,0.0711862375,0.0629096,0.129419,-2.06621e-26,0.186788,0.0107374,0.0814762,0.0435721,0.0545876,0.340242,0.335355,0.85971,0.964132,0.0622132,0.0203277,0.000411325,0.0549839,3.3643e-06,0.0549839,5.52528e-07
42,train,2,1,True,True,0.137006,0.130463,0.00654298,0.145306,0.150549,0.0128231,0.0115663,0.130456,0.136999,True,0.09676694999999999,0.101393,0.0689986,0.150522,0.042151,0.0841968,0.0845972,0.121197,0.12108,0.340903,0.341414,0.880286,0.925009,1.38497e-06,0.00654384,8.57515e-07,7.55584e-07,3.43311e-06,3.43311e-06,5.52527e-07
43,train,3,0,True,True,0.132653,0.139357,-0.00670424,0.151522,0.159321,0.00691628,0.00890543,0.132645,0.139349,False,0.09144892500000001,0.177603,0.062587,0.0966987,0.0976792,0.0551205,0.112816,0.0751106,0.0539764,0.339411,0.339115,0.881216,0.923793,0.0158594,-0.00647523,0.000229015,0.0300515,3.62295e-06,0.0300515,5.52526e-07
44,train,0,0,True,True,0.142625,0.136307,0.00631787,0.172951,0.157563,0.00539384,0.0068894,0.142617,0.1363,True,0.09055647499999998,0.0587577,0.194411,0.0493315,0.0992166,0.04783,0.0691695,0.111595,0.0941405,0.337315,0.339987,0.920257,0.883984,0.0693943,0.00686435,0.000546483,8.54025e-05,3.49411e-06,8.54025e-05,5.52525e-07
45,train,1,1,True,True,0.152597,0.132682,0.0199146,0.162419,0.18677,0.02239,0.0308591,0.132675,0.152588,True,0.07118496249999999,0.0629081,0.129418,-2.0661e-26,0.186786,0.0107364,0.081474,0.0435713,0.0545859,0.340234,0.335354,0.859711,0.964137,0.062212,0.0203256,0.000410966,0.0397996,3.36429e-06,0.0397996,5.52525e-07
46,train,2,1,True,True,0.137003,0.130473,0.00653006,0.145457,0.150545,0.0128261,0.0115535,0.130465,0.136995,True,0.096765825,0.101392,0.068997,0.150521,0.0421495,0.0841959,0.0845962,0.121196,0.121079,0.340876,0.341415,0.880322,0.924959,1.38496e-06,0.00652933,-7.24294e-07,7.84708e-07,3.4332e-06,3.4332e-06,5.52524e-07
47,train,3,0,True,True,0.132854,0.139353,-0.00649862,0.152451,0.159317,0.00687194,0.0089434,0.132847,0.139345,False,0.0914479125,0.177604,0.0625851,0.0966975,0.0976777,0.0551195,0.112815,0.0751096,0.0539749,0.339342,0.339147,0.881797,0.923015,0.0422954,-0.00620521,0.00029341,0.0300294,3.62048e-06,0.0300294,5.52523e-07
48,train,0,0,True,True,0.1426,0.136249,0.00635054,0.172966,0.157559,0.0054083,0.00688865,0.142592,0.136242,True,0.0905552375,0.0587563,0.19441,0.0493301,0.0992146,0.0478289,0.069168,0.111595,0.094139,0.337313,0.339987,0.92038,0.883881,0.0693933,0.00686773,0.000517189,9.97398e-07,3.49373e-06,3.49373e-06,5.52522e-07
49,train,1,1,True,True,0.152593,0.132682,0.0199114,0.162442,0.186767,0.022428,0.0308599,0.132674,0.152585,True,0.0711837,0.0629066,0.129416,-2.06614e-26,0.186785,0.0107353,0.0814719,0.0435705,0.0545843,0.340224,0.335353,0.859714,0.964128,0.0622109,0.0203229,0.000411408,0.00443487,3.36426e-06,0.00443487,5.52521e-07
50,train,2,1,True,True,0.136999,0.130485,0.00651382,0.145641,0.150542,0.0128306,0.0115365,0.130478,0.136991,True,0.09676456250000001,0.101391,0.0689953,0.150519,0.042148,0.084195,0.0845952,0.121195,0.121078,0.340843,0.341416,0.880368,0.924895,1.38494e-06,0.00651113,-2.68909e-06,7.89693e-07,3.43332e-06,3.43332e-06,5.5252e-07
51,train,3,0,True,True,0.133112,0.139349,-0.00623667,0.153575,0.159313,0.00681823,0.00899456,0.133105,0.139341,False,0.091446925,0.177605,0.0625833,0.0966963,0.0976762,0.0551185,0.112814,0.0751087,0.0539734,0.33926,0.339191,0.882537,0.922029,0.0535658,-0.00585025,0.000386418,0.0300066,3.61735e-06,0.0300066,5.52519e-07
52,train,0,0,True,True,0.1426,0.136245,0.00635427,0.172986,0.157555,0.00542732,0.00688766,0.142592,0.136238,True,0.090554125,0.0587549,0.194409,0.0493288,0.0992125,0.0478279,0.0691664,0.111596,0.0941375,0.33731,0.339987,0.920393,0.883871,0.0693922,0.00687205,0.000517773,7.89691e-07,3.49367e-06,3.49367e-06,5.52518e-07
53,train,1,1,True,True,0.15259,0.132681,0.0199086,0.162471,0.186763,0.0224772,0.0308608,0.132674,0.152581,True,0.0711825625,0.0629051,0.129415,-2.06602e-26,0.186784,0.0107343,0.0814698,0.0435697,0.0545826,0.340211,0.335352,0.859717,0.964115,0.0622098,0.0203193,0.000410731,0.000189102,3.36424e-06,0.000189102,5.52517e-07
54,train,2,1,True,True,0.136995,0.130502,0.00649288,0.145875,0.150538,0.0128376,0.0115129,0.130495,0.136988,True,0.096763425,0.10139,0.0689937,0.150518,0.0421465,0.084194,0.0845942,0.121194,0.121077,0.340801,0.341417,0.880428,0.924812,1.38493e-06,0.00648765,-5.22858e-06,7.89902e-07,3.43349e-06,3.43349e-06,5.52517e-07
55,train,3,0,True,True,0.133535,0.139377,-0.00584234,0.154966,0.159309,0.0067513,0.00906756,0.133528,0.13937,False,0.0914458375,0.177605,0.0625815,0.0966952,0.0976748,0.0551175,0.112813,0.0751078,0.0539719,0.339157,0.339255,0.883684,0.920551,0.0535663,-0.00538495,0.000457389,0.0299837,3.61267e-06,0.0299837,5.52516e-07
56,train,0,0,True,True,0.142601,0.136242,0.00635933,0.173015,0.157551,0.00545352,0.00688627,0.142593,0.136234,True,0.09055289999999999,0.0587535,0.194408,0.0493275,0.0992105,0.0478268,0.0691648,0.111596,0.0941361,0.337307,0.339987,0.920409,0.883858,0.0693912,0.00687785,0.000518515,7.89899e-07,3.4936e-06,3.4936e-06,5.52515e-07
57,train,1,1,True,True,0.152586,0.132681,0.0199046,0.162512,0.186759,0.0225434,0.0308616,0.132674,0.152578,True,0.07118131250000001,0.0629037,0.129413,-2.06591e-26,0.186783,0.0107333,0.0814676,0.0435689,0.054581,0.340194,0.335351,0.859722,0.964102,0.0622086,0.0203144,0.000409759,6.87821e-06,3.36425e-06,6.87821e-06,5.52514e-07
58,train,2,1,True,True,0.136992,0.130527,0.00646468,0.14618,0.150535,0.0128486,0.0114778,0.13052,0.136984,True,0.096762175,0.101389,0.0689921,0.150516,0.042145,0.0841931,0.0845932,0.121193,0.121076,0.340747,0.341419,0.880509,0.924699,1.38493e-06,0.00645603,-8.64922e-06,7.89905e-07,3.43373e-06,3.43373e-06,5.52513e-07
59,train,3,0,True,True,0.133921,0.139341,-0.00542027,0.156754,0.159305,0.00666426,0.00918199,0.133913,0.139333,False,0.09144482500000001,0.177606,0.0625797,0.096694,0.0976733,0.0551165,0.112812,0.0751068,0.0539703,0.339025,0.339357,0.884889,0.919032,0.0535668,-0.00463114,0.000789134,0.0299609,3.60785e-06,0.0299609,5.52512e-07
60,train,0,0,True,True,0.142629,0.136292,0.00633731,0.173058,0.157547,0.00549199,0.00688416,0.142621,0.136284,True,0.090551775,0.0587522,0.194407,0.0493262,0.0992084,0.0478257,0.0691632,0.111597,0.0941345,0.337301,0.339987,0.920319,0.88393,0.0693901,0.00688618,0.000548872,7.89903e-07,3.49381e-06,3.49381e-06,5.52511e-07
61,train,1,1,True,True,0.152582,0.132682,0.0198997,0.162572,0.186756,0.0226378,0.0308625,0.132675,0.152574,True,0.07118006249999999,0.0629022,0.129412,-2.06587e-26,0.186781,0.0107323,0.0814655,0.0435682,0.0545793,0.340168,0.33535,0.85973,0.964084,0.0622075,0.0203071,0.000407378,7.5568e-07,3.36425e-06,3.36425e-06,5.5251e-07
62,train,2,1,True,True,0.136988,0.130564,0.0064245,0.146598,0.150531,0.0128672,0.0114203,0.130556,0.13698,True,0.096761025,0.101388,0.0689904,0.150515,0.0421435,0.0841922,0.0845921,0.121192,0.121075,0.340672,0.341423,0.880626,0.924537,1.38491e-06,0.00641098,-1.35248e-05,7.899e-07,3.43409e-06,3.43409e-06,5.52509e-07
63,train,3,0,True,True,0.134626,0.139337,-0.00471097,0.159202,0.1593,0.00654229,0.00939046,0.134619,0.139329,False,0.091443675,0.177606,0.0625778,0.0966928,0.0976718,0.0551154,0.112811,0.0751058,0.0539688,0.338847,0.339549,0.886994,0.916492,0.0535673,-0.0033608,0.00135017,0.0299411,3.59977e-06,0.0299411,5.52508e-07
64,train,0,0,True,True,0.142613,0.136234,0.00637835,0.173126,0.157543,0.00555436,0.00688055,0.142605,0.136227,True,0.09055055,0.0587508,0.194406,0.0493248,0.0992064,0.0478246,0.0691617,0.111597,0.0941331,0.337293,0.339987,0.920466,0.883813,0.0693891,0.00689943,0.000521086,7.89897e-07,3.4934e-06,3.4934e-06,5.52508e-07
65,train,1,1,True,True,0.152579,0.132689,0.0198895,0.162666,0.186752,0.0227849,0.0308633,0.132682,0.15257,True,0.0711788,0.0629007,0.12941,-2.06578e-26,0.18678,0.0107313,0.0814634,0.0435674,0.0545776,0.340128,0.335349,0.85975,0.964041,0.0622063,0.0202954,0.000405886,7.79792e-07,3.36428e-06,3.36428e-06,5.52507e-07
66,train,2,1,True,True,0.136984,0.130622,0.00636203,0.147218,0.150528,0.0129015,0.0113102,0.130615,0.136977,True,0.096759775,0.101387,0.0689888,0.150513,0.042142,0.0841913,0.0845911,0.121191,0.121074,0.340563,0.341431,0.88081,0.924283,1.3849e-06,0.00634092,-2.11057e-05,7.89895e-07,3.43466e-06,3.43466e-06,5.52506e-07
67,train,3,0,True,True,0.135869,0.139333,-0.00346351,0.163073,0.159296,0.0063399,0.0097718,0.135862,0.139325,False,0.0914427,0.177607,0.062576,0.0966917,0.0976704,0.0551144,0.11281,0.0751049,0.0539672,0.338582,0.339976,0.890782,0.912217,0.0535678,-0.000385862,0.00307765,0.0299175,3.58616e-06,0.0299175,5.52505e-07
68,final_eval,0,0,False,False,0.142679,0.136433,0.00624567,0.173253,0.157539,0.00567452,0.00687264,0.142671,0.136425,True,0.09054945,0.0587494,0.194405,0.0493235,0.0992044,0.0478235,0.0691602,0.111598,0.0941316,0.337236,0.339945,1.14825,1.14833,,,,,,,
69,final_eval,1,1,False,False,0.152551,0.132444,0.0201077,0.162837,0.18675,0.0230491,0.0308643,0.132436,0.152543,True,0.07117766249999999,0.0628992,0.129409,-3.3265e-26,0.186779,0.0107303,0.0814612,0.0435666,0.054576,0.340012,0.335305,1.13978,1.13949,,,,,,,
70,final_eval,2,1,False,False,0.136654,0.130457,0.00619674,0.148306,0.150526,0.012972,0.0110321,0.13045,0.136646,True,0.096758775,0.101387,0.0689872,0.150512,0.0421405,0.0841904,0.0845901,0.12119,0.121073,0.34033,0.34143,1.1397,1.13981,,,,,,,
71,final_eval,3,0,False,False,0.138627,0.139026,-0.000398922,0.16855,0.159293,0.00595767,0.00862949,0.13862,0.139019,False,0.09144162499999998,0.177607,0.0625743,0.0966905,0.0976689,0.0551135,0.112809,0.075104,0.0539658,0.338087,0.340206,1.13959,1.13964,,,,,,,
