cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
98,train,2,1,True,True,0.105705,0.103583,0.0021216,0.115559,0.112326,0.0146031,0.0104072,0.103577,0.105699,True,0.09667110000000001,0.101297,0.0689041,0.150422,0.0420592,0.0841021,0.0845024,0.1211,0.120982,0.340371,0.34209,0.844882,1.04499,0.0,0.00255423,0.000432634,0.0079331,0.000695436,0.0079331,2.6806e-07
99,train,3,0,True,True,0.112724,0.108491,0.00423263,0.137991,0.121534,0.00784354,0.00742651,0.112718,0.108485,True,0.09135375,0.177504,0.062493,0.0966028,0.0975828,0.0550282,0.112719,0.0750166,0.0538836,0.337778,0.340644,0.966705,0.858029,0.0,0.00505723,0.000824602,0.0202773,0.000465136,0.0202773,2.6806e-07
100,train,0,0,True,True,0.113403,0.105382,0.00802044,0.140635,0.120869,0.00758931,0.00763237,0.113396,0.105376,True,0.09046145,0.0586647,0.194309,0.0492395,0.0991197,0.0477384,0.0690756,0.1115,0.0940447,0.337258,0.340361,1.2,0.81762,0.0,0.00923444,0.00121401,0.000405901,0.000724439,0.000724439,2.68059e-07
101,train,1,1,True,True,0.11726,0.104309,0.0129514,0.1303,0.148769,0.0267307,0.0334516,0.104303,0.117254,True,0.07110290000000001,0.0628148,0.129319,-2.7933e-26,0.186684,0.0106528,0.0813787,0.0434805,0.0544934,0.340187,0.330002,0.78972,1.2,0.0,0.0138884,0.000937014,0.00166994,0.000375596,0.00166994,2.68059e-07
102,train,2,1,True,True,0.104669,0.102632,0.00203677,0.11437,0.111148,0.0146296,0.0104275,0.102626,0.104663,True,0.09667055,0.101297,0.0689033,0.150421,0.0420585,0.0841017,0.0845019,0.121099,0.120982,0.340394,0.342112,0.826067,1.2,0.0,0.00245768,0.000420917,0.00784383,0.00067879,0.00784383,2.68059e-07
103,train,3,0,True,True,0.111734,0.107438,0.00429605,0.136871,0.120338,0.00787195,0.00745735,0.111728,0.107432,True,0.09135315,0.177504,0.0624921,0.0966023,0.0975821,0.0550277,0.112718,0.0750162,0.0538828,0.337782,0.34066,0.981065,0.852856,0.0,0.00443772,0.000141666,0.0186384,0.000437918,0.0186384,2.68059e-07
104,train,0,0,True,True,0.112407,0.104355,0.00805283,0.139577,0.119726,0.0167593,0.0131028,0.112401,0.104349,True,0.09046078750000001,0.0586641,0.194308,0.0492388,0.0991187,0.0477379,0.0690748,0.1115,0.094044,0.336301,0.341609,1.2,0.806498,0.0,0.00925306,0.00120023,0.000405093,0.000705685,0.000705685,2.68058e-07
105,train,1,1,True,True,0.115898,0.102137,0.0137608,0.129227,0.14759,0.0268083,0.0335389,0.102131,0.115891,True,0.0711024625,0.0628141,0.129319,-2.79326e-26,0.186684,0.0106522,0.0813777,0.0434801,0.0544926,0.340222,0.329728,-0.0140834,1.2,0.0,0.0137059,-5.48845e-05,0.0016572,0.000324511,0.0016572,2.68058e-07
106,train,2,1,True,True,0.103652,0.101715,0.00193742,0.113224,0.110001,0.0146554,0.0104474,0.101709,0.103646,True,0.09666984999999999,0.101296,0.0689025,0.15042,0.0420577,0.0841012,0.0845014,0.121099,0.120981,0.340417,0.342133,-0.00294498,1.2,0.0,0.00234595,0.00040853,0.00775523,0.000663055,0.00775523,2.68058e-07
107,train,3,0,True,True,0.110776,0.106401,0.00437544,0.135789,0.119166,0.00789929,0.00748788,0.11077,0.106395,True,0.0913526625,0.177504,0.0624912,0.0966017,0.0975814,0.0550272,0.112718,0.0750157,0.0538821,0.337787,0.340677,1.01863,0.846605,0.0,0.00516105,0.000785618,0.0138602,0.000411689,0.0138602,2.68058e-07
