channels,loss,optimizer,lr,phase_spice_portable,epoch,test_accuracy,test_correct,train_loss,trial_wall_time_s
4,mse_linear,sgd,0.2,True,2,0.252,252,0.3768397645950317,0.014141624999999713
4,mse_linear,sgd,0.2,True,3,0.382,382,0.357109358549118,0.01930437499999993
4,mse_linear,sgd,0.2,True,4,0.395,395,0.35297220730781553,0.024523291999999586
4,mse_linear,sgd,0.2,True,5,0.444,444,0.34840793085098265,0.029856916999999594
4,mse_linear,sgd,0.2,True,6,0.442,442,0.34320274901390074,0.03457254199999982
4,mse_linear,sgd,0.2,True,7,0.52,520,0.3371029191017151,0.039667374999999616
4,mse_linear,sgd,0.2,True,8,0.533,533,0.3301931836605072,0.04491454199999989
4,mse_linear,sgd,0.2,True,9,0.547,547,0.3224041283130646,0.05001666699999996
4,mse_linear,sgd,0.2,True,10,0.565,565,0.31397213077545166,0.05512999999999968
4,mse_linear,sgd,0.2,True,11,0.578,578,0.30514483428001404,0.060301999999999634
4,mse_linear,sgd,0.2,True,12,0.601,601,0.2962626168727875,0.06559787499999992
4,mse_linear,sgd,0.2,True,13,0.615,615,0.2875003809928894,0.07070116699999973
4,mse_linear,sgd,0.2,True,14,0.621,621,0.2791999053955078,0.0758395829999996
4,mse_linear,sgd,0.2,True,15,0.64,640,0.2714653971195221,0.08102674999999993
4,mse_linear,sgd,0.2,True,16,0.656,656,0.26453826570510863,0.08616641699999983
4,mse_linear,sgd,0.2,True,17,0.659,659,0.25841967844963076,0.09122529199999985
4,mse_linear,sgd,0.2,True,18,0.67,670,0.2530151705741882,0.09630716699999997
4,mse_linear,sgd,0.2,True,19,0.67,670,0.2483663032054901,0.10100079199999978
4,mse_linear,sgd,0.2,True,20,0.67,670,0.24428374111652373,0.10566958299999962
4,mse_linear,sgd,1.0,True,1,0.36,360,0.4393143448829651,0.0054430840000003755
4,mse_linear,sgd,1.0,True,2,0.547,547,0.33185343313217164,0.011076375000000027
4,mse_linear,sgd,1.0,True,3,0.655,655,0.29080973148345945,0.016358292000000052
4,mse_linear,sgd,1.0,True,4,0.666,666,0.2556738449335098,0.021585959000000265
4,mse_linear,sgd,1.0,True,5,0.689,689,0.23583069229125977,0.026889542000000155
4,mse_linear,sgd,1.0,True,6,0.74,740,0.22319103705883026,0.03216616700000019
4,mse_linear,sgd,1.0,True,7,0.7,700,0.21379897010326385,0.03700554200000017
4,mse_linear,sgd,1.0,True,8,0.74,740,0.20685824632644653,0.04163204200000026
4,mse_linear,sgd,1.0,True,9,0.785,785,0.20184708321094513,0.04672754200000018
4,mse_linear,sgd,1.0,True,10,0.768,768,0.1977141115665436,0.05145525000000006
4,mse_linear,sgd,1.0,True,11,0.751,751,0.19410272657871247,0.056169125000000264
4,mse_linear,sgd,1.0,True,12,0.783,783,0.19101080656051636,0.06083800000000039
4,mse_linear,sgd,1.0,True,13,0.796,796,0.18775048863887786,0.06592870900000003
4,mse_linear,sgd,1.0,True,14,0.795,795,0.18608551335334778,0.07060787500000032
4,mse_linear,sgd,1.0,True,15,0.818,818,0.18290124678611755,0.07576725000000017
