cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
17,train,1,1,True,True,0.139923,0.132703,0.00721997,0.162382,0.169799,0.0312968,0.0248784,0.132696,0.139915,True,0.0711942875,0.0629185,0.129434,-2.07286e-26,0.186795,0.0107434,0.081489,0.0435768,0.0545976,0.336323,0.339724,0.880272,0.925472,0.0622203,0.0184376,0.0112176,0.110478,3.43324e-06,0.110478,5.53193e-07
18,train,2,1,True,True,0.136913,0.130375,0.00653786,0.144997,0.150418,0.0128188,0.0114374,0.130368,0.136905,True,0.09677436249999999,0.101399,0.0690102,0.150531,0.04216,0.0842023,0.0846034,0.121203,0.121086,0.340961,0.341449,0.880389,0.925222,1.38505e-06,0.00648533,-5.2533e-05,6.81197e-07,3.43361e-06,3.43361e-06,5.53192e-07
19,train,3,0,True,True,0.132438,0.139011,-0.00657294,0.149493,0.15768,0.00717408,0.00804365,0.13243,0.139003,False,0.0914551875,0.1776,0.0625972,0.0967057,0.0976881,0.0551266,0.112822,0.0751163,0.0539856,0.339562,0.339331,0.881541,0.923704,3.0142e-06,-0.00629328,0.000279651,0.0602078,3.62285e-06,0.0602078,5.53191e-07
20,train,0,0,True,True,0.142667,0.135985,0.00668185,0.172945,0.155974,0.00547582,0.00607144,0.142659,0.135977,True,0.0905664,0.0587659,0.19444,0.0493394,0.0992289,0.0478365,0.069179,0.111592,0.0941495,0.337319,0.340366,0.921613,0.88319,0.0694213,0.00714151,0.000459658,0.0610945,3.49164e-06,0.0610945,7.31198e-06
21,train,1,1,True,True,0.150888,0.132609,0.0182787,0.162403,0.185007,0.0223331,0.0280015,0.132602,0.15088,True,0.071193525,0.0629171,0.129436,-2.06622e-26,0.186794,0.0107424,0.0814868,0.043576,0.0545959,0.340248,0.337137,0.861921,0.959316,0.0622194,0.0203277,0.002049,0.110052,3.37196e-06,0.110052,5.53189e-07
22,train,2,1,True,True,0.137025,0.13047,0.00655442,0.145195,0.150567,0.0128214,0.0115766,0.130463,0.137017,True,0.09677335000000001,0.101398,0.0690106,0.150529,0.0421585,0.0842014,0.0846023,0.121202,0.121085,0.340926,0.341414,0.88041,0.925197,1.38503e-06,0.00655656,2.13585e-06,7.55625e-07,3.43366e-06,3.43366e-06,5.53188e-07
23,train,3,0,True,True,0.132505,0.139377,-0.00687232,0.15075,0.159342,0.00695431,0.0088762,0.132497,0.139369,False,0.0914543,0.177601,0.0625961,0.0967045,0.0976868,0.0551256,0.112821,0.0751153,0.0539841,0.339469,0.33909,0.880912,0.924572,0.000523353,-0.00647786,0.000394457,0.0601166,3.62554e-06,0.0601166,5.53187e-07
24,train,0,0,True,True,0.142618,0.136266,0.00635181,0.172968,0.157574,0.00539229,0.00689008,0.14261,0.136259,True,0.09056616250000002,0.0587645,0.194447,0.0493381,0.0992269,0.0478354,0.0691774,0.111592,0.094148,0.337315,0.339988,0.920529,0.884034,0.0694284,0.0068694,0.000517596,7.56826e-05,3.49442e-06,7.56826e-05,7.32422e-06
25,train,1,1,True,True,0.152612,0.1327,0.0199128,0.162437,0.186786,0.0223882,0.0308548,0.132692,0.152604,True,0.071192775,0.0629156,0.129438,-2.06644e-26,0.186793,0.0107414,0.0814847,0.0435752,0.0545943,0.340234,0.335358,0.859873,0.96425,0.0622185,0.0203232,0.000410486,0.0442777,3.36498e-06,0.0442777,5.53186e-07
26,train,2,1,True,True,0.137021,0.13049,0.0065311,0.145473,0.150563,0.0128267,0.0115539,0.130483,0.137013,True,0.0967724625,0.101397,0.0690109,0.150528,0.042157,0.0842005,0.0846013,0.121201,0.121084,0.340876,0.341415,0.880476,0.925104,1.38502e-06,0.00653038,-7.17284e-07,7.8974e-07,3.43385e-06,3.43385e-06,5.53185e-07
