image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,1,0.0875,175,0.028755625000000062,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,2,0.0925,185,0.043139666000000076,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,3,0.1545,309,0.056121166000000056,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,4,0.2245,449,0.06948262500000002,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,5,0.174,348,0.0819263750000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,6,0.243,486,0.09486320800000003,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,7,0.256,512,0.10794012499999983,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,8,0.308,616,0.12183287499999995,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,9,0.28,560,0.13483520800000015,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,10,0.333,666,0.14842825000000026,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,11,0.3325,665,0.16140104099999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,12,0.345,690,0.17547387500000022,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,13,0.345,690,0.18814766599999988,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,14,0.3495,699,0.20185600000000026,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,15,0.3425,685,0.21530650000000007,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,16,0.339,678,0.23017416599999985,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,17,0.334,668,0.24431424999999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,18,0.34,680,0.258357916,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,19,0.337,674,0.2728470829999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,20,0.2975,595,0.28659587500000017,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,21,0.315,630,0.3003665409999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,22,0.33,660,0.31478550000000016,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,23,0.3385,677,0.32884429100000023,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,24,0.341,682,0.34245270800000016,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,25,0.351,702,0.3571147909999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,26,0.3525,705,0.37108750000000024,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,27,0.3875,775,0.38488812500000025,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,28,0.396,792,0.39849987500000017,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,29,0.4155,831,0.4123279580000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,30,0.4275,855,0.4263728750000002,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,31,0.444,888,0.4401961659999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,32,0.467,934,0.45395029099999995,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,33,0.485,970,0.4682579579999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,34,0.489,978,0.48224458299999995,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.02,0.1,0.0,0,35,0.505,1010,0.49599187499999964,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,1,0.1215,243,0.014596167000000548,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,2,0.18,360,0.028814709000000605,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,3,0.184,368,0.04326370900000054,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,4,0.206,412,0.05736958399999992,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,5,0.2295,459,0.07139091700000044,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,6,0.2795,559,0.08545245899999987,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,7,0.3485,697,0.1282312499999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,8,0.3795,759,0.1497591250000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,9,0.252,504,0.1644175419999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,10,0.306,612,0.17919366699999983,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,11,0.3635,727,0.1976727089999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,12,0.3365,673,0.21657570899999978,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,13,0.2665,533,0.23243320899999986,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,14,0.3135,627,0.24836541700000048,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,15,0.2925,585,0.2652355420000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,16,0.34,680,0.2971427919999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,17,0.3495,699,0.3154870000000001,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,18,0.3555,711,0.33525091699999976,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,19,0.3825,765,0.35041429199999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,20,0.427,854,0.36579054200000005,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,21,0.4525,905,0.380780959,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,22,0.4715,943,0.39562404200000056,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,23,0.486,972,0.410024709,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.03,0.15,0.0,0,24,0.5035,1007,0.4238611670000001,450,18,180,10,658,658,56,1372,630
