cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
77,train,1,1,True,True,0.11404,0.107623,0.00641729,0.128089,0.142377,0.0258193,0.0303145,0.107617,0.114034,True,0.0711871125,0.0629109,0.12942,-3.35814e-26,0.186788,0.0107383,0.081478,0.0435727,0.054589,0.341229,0.33839,0.841013,1.13963,0.0,0.00808214,0.00166484,0.0160946,0.00045304,0.0160946,2.68064e-07
78,train,2,1,True,True,0.109922,0.106972,0.00294945,0.11507,0.118457,0.0124631,0.012217,0.106966,0.109916,True,0.096768075,0.101394,0.0690002,0.150523,0.0421525,0.0841977,0.0845982,0.121198,0.121081,0.341777,0.342006,0.861592,0.957698,0.0,0.00326951,0.000320058,0.00574264,0.00076136,0.00574264,2.68064e-07
79,train,3,0,True,True,0.110246,0.112617,-0.00237088,0.124603,0.124915,0.00811362,0.00885902,0.11024,0.112611,False,0.0914501125,0.177603,0.062589,0.0966999,0.0976807,0.0551216,0.112817,0.0751116,0.0539781,0.33971,0.340113,0.87601,0.930304,0.0,-0.0019136,0.000457272,0.0147154,0.000575601,0.0147154,2.68064e-07
80,train,0,0,True,True,0.108916,0.10932,-0.000404025,0.129496,0.123504,0.00750937,0.00939036,0.10891,0.109314,False,0.0905578125,0.0587593,0.194412,0.0493331,0.0992191,0.0478313,0.0691714,0.111594,0.0941423,0.338771,0.340253,0.894604,0.907166,0.0,0.000803827,0.00120785,0.0186573,0.000803078,0.0186573,2.68064e-07
81,train,1,1,True,True,0.113807,0.106703,0.0071035,0.127561,0.143321,0.0241201,0.0303211,0.106697,0.113801,True,0.0711865375,0.0629101,0.129419,-3.3581e-26,0.186788,0.0107378,0.0814769,0.0435723,0.0545882,0.341515,0.338222,0.832102,1.19999,0.0,0.0092223,0.00211879,0.0157718,0.000430126,0.0157718,2.68063e-07
82,train,2,1,True,True,0.108742,0.105941,0.00280057,0.113991,0.117085,0.0125088,0.0122261,0.105935,0.108736,True,0.09676749999999999,0.101394,0.0689994,0.150523,0.0421517,0.0841972,0.0845977,0.121197,0.12108,0.341766,0.342035,0.857341,0.967926,0.0,0.00320769,0.000407115,0.00567978,0.000742079,0.00567978,2.68063e-07
83,train,3,0,True,True,0.108519,0.110634,-0.00211462,0.124144,0.12396,0.00797251,0.00894108,0.108513,0.110628,False,0.09144949999999999,0.177603,0.0625881,0.0966993,0.09768,0.0551211,0.112816,0.0751111,0.0539774,0.339657,0.340103,0.874228,0.932889,0.0,-0.00166579,0.000448833,0.0142934,0.000519413,0.0142934,2.68063e-07
84,train,0,0,True,True,0.107769,0.107342,0.000427746,0.130273,0.122615,0.00727827,0.00980786,0.107763,0.107336,True,0.09055728749999999,0.0587587,0.194412,0.0493325,0.0992181,0.0478309,0.0691706,0.111594,0.0941415,0.338643,0.340623,0.908999,0.892623,0.0,0.00168904,0.0012613,0.0177991,0.000765952,0.0177991,2.68063e-07
85,train,1,1,True,True,0.113854,0.104741,0.00911299,0.127193,0.145333,0.0227026,0.030121,0.104735,0.113847,True,0.071186,0.0629094,0.129419,-3.35783e-26,0.186787,0.0107373,0.0814759,0.043572,0.0545874,0.341678,0.338093,0.806645,1.2,0.0,0.0117019,0.00258886,0.015064,0.000381346,0.015064,2.68063e-07
86,train,2,1,True,True,0.108247,0.105585,0.00266209,0.112979,0.115768,0.0125609,0.0122309,0.105579,0.108241,True,0.0967669375,0.101393,0.0689986,0.150522,0.042151,0.0841967,0.0845972,0.121197,0.12108,0.341748,0.342063,0.856589,0.969818,0.0,0.00307385,0.000411764,0.00565231,0.000734437,0.00565231,2.68062e-07
87,train,3,0,True,True,0.107674,0.109546,-0.00187199,0.123784,0.123139,0.00768401,0.00903839,0.107668,0.10954,False,0.09144902500000002,0.177603,0.0625872,0.0966987,0.0976793,0.0551207,0.112816,0.0751107,0.0539766,0.339597,0.340078,0.874057,0.933041,0.0,-0.00153258,0.000339407,0.0140445,0.000489985,0.0140445,2.68062e-07
88,train,0,0,True,True,0.10763,0.106281,0.00134923,0.131623,0.121867,0.0068347,0.0098308,0.107625,0.106275,True,0.0905566,0.058758,0.194411,0.0493318,0.0992171,0.0478303,0.0691698,0.111594,0.0941408,0.338485,0.340869,0.930329,0.875605,0.0,0.00310149,0.00175226,0.0173039,0.000745788,0.0173039,2.68062e-07
89,train,1,1,True,True,0.115235,0.104021,0.0112146,0.127091,0.147398,0.0217639,0.0293389,0.104015,0.115229,True,0.07118542500000001,0.0629087,0.129418,-3.358e-26,0.186787,0.0107368,0.0814747,0.0435716,0.0545866,0.341725,0.338063,0.790265,1.2,0.0,0.0136477,0.00243307,0.0147807,0.000364727,0.0147807,2.68062e-07
90,train,2,1,True,True,0.107066,0.104524,0.00254238,0.112028,0.114491,0.0126241,0.0122289,0.104518,0.10706,True,0.09676626249999999,0.101393,0.0689978,0.150521,0.0421503,0.0841963,0.0845967,0.121196,0.121079,0.341718,0.34209,0.849739,0.990697,0.0,0.00294424,0.000401861,0.00558563,0.000715254,0.00558563,2.68061e-07
91,train,3,0,True,True,0.107738,0.109414,-0.00167608,0.123547,0.122523,0.015096,0.0173071,0.107732,0.109408,False,0.0914484125,0.177603,0.0625863,0.0966982,0.0976786,0.0551201,0.112815,0.0751102,0.0539759,0.339912,0.340703,0.876393,0.929371,0.0,-0.00124971,0.000426371,0.0139999,0.000487287,0.0139999,2.68061e-07
92,train,0,0,True,True,0.108735,0.106458,0.00227712,0.134159,0.121357,0.0145146,0.0146231,0.108729,0.106452,True,0.0905562375,0.0587574,0.194411,0.0493312,0.0992161,0.0478298,0.0691692,0.111595,0.0941402,0.337936,0.342336,0.948196,0.865824,0.0,0.00539405,0.00311693,0.0173674,0.000746879,0.0173674,2.68061e-07
93,train,1,1,True,True,0.116395,0.103731,0.0126639,0.127521,0.148668,0.00225898,0.00893012,0.103725,0.116389,True,0.0711847625,0.062908,0.129417,-3.35795e-26,0.186786,0.0107363,0.0814738,0.0435712,0.0545858,0.338098,0.334707,0.780522,1.2,0.0,0.0148658,0.00220194,0.0146545,0.000358842,0.0146545,2.68061e-07
94,train,2,1,True,True,0.105964,0.10356,0.00240447,0.11117,0.113234,0.0127081,0.0122109,0.103554,0.105958,True,0.0967657,0.101392,0.068997,0.15052,0.0421496,0.0841958,0.0845962,0.121196,0.121079,0.341671,0.342116,0.840225,1.16253,0.0,0.00279731,0.000392836,0.00552271,0.000698069,0.00552271,2.68061e-07
95,train,3,0,True,True,0.106976,0.10842,-0.00144463,0.123479,0.122344,0.00656878,0.0093069,0.10697,0.108414,False,0.0914479125,0.177603,0.0625854,0.0966976,0.0976779,0.0551196,0.112815,0.0751097,0.0539751,0.339432,0.339875,0.876633,0.928884,0.0,-0.000989982,0.00045465,0.0137709,0.00046109,0.0137709,2.6806e-07
96,train,0,0,True,True,0.10927,0.104261,0.00500957,0.136665,0.121368,0.0142302,0.0134611,0.109264,0.104255,True,0.0905555375,0.0587567,0.19441,0.0493305,0.0992151,0.0478293,0.0691683,0.111595,0.0941394,0.337529,0.342031,1.2,0.822988,0.0,0.0075053,0.00249573,0.0162967,0.000708396,0.0162967,2.6806e-07
97,train,1,1,True,True,0.116914,0.103386,0.0135276,0.128652,0.149205,0.022191,0.0314393,0.10338,0.116907,True,0.0711842,0.0629072,0.129417,-3.35789e-26,0.186785,0.0107358,0.0814728,0.0435708,0.054585,0.341379,0.335585,-0.0110665,1.2,0.0,0.0152712,0.00174356,0.0145054,0.0003516,0.0145054,2.6806e-07
98,train,2,1,True,True,0.105081,0.102823,0.00225824,0.110427,0.112046,0.0128278,0.012112,0.102817,0.105076,True,0.09676526249999999,0.101392,0.0689962,0.15052,0.0421489,0.0841954,0.0845956,0.121196,0.121078,0.3416,0.342134,0.827654,1.2,0.0,0.0026763,0.000418054,0.00547176,0.00068479,0.00547176,2.6806e-07
99,train,3,0,True,True,0.106252,0.107564,-0.00131216,0.123616,0.121679,0.00660919,0.0099155,0.106246,0.107558,False,0.091447475,0.177604,0.0625846,0.0966971,0.0976772,0.0551192,0.112814,0.0751093,0.0539744,0.339321,0.33982,0.875991,0.92973,0.0,-0.000864067,0.000448097,0.0135696,0.000439115,0.0135696,2.6806e-07
100,train,0,0,True,True,0.110809,0.10441,0.00639905,0.138094,0.121045,0.00508735,0.00769361,0.110803,0.104405,True,0.09055500000000001,0.058756,0.19441,0.0493299,0.0992141,0.0478287,0.0691676,0.111595,0.0941387,0.337657,0.340426,1.2,0.815668,0.0,0.00907023,0.00267118,0.0163536,0.000708994,0.0163536,2.68059e-07
101,train,1,1,True,True,0.116744,0.103365,0.0133784,0.129147,0.148983,0.0237721,0.0329852,0.10336,0.116737,True,0.0711836375,0.0629065,0.129416,-3.35786e-26,0.186785,0.0107353,0.0814717,0.0435704,0.0545842,0.341013,0.331615,-0.0112419,1.2,0.0,0.0136299,0.000251505,0.0144802,0.000352208,0.0144802,2.68059e-07
102,train,2,1,True,True,0.104038,0.101891,0.00214642,0.109964,0.110941,0.0130538,0.0120951,0.101886,0.104032,True,0.09676457499999999,0.101391,0.0689954,0.150519,0.0421482,0.0841949,0.0845951,0.121195,0.121078,0.341462,0.342136,-0.0175695,1.2,0.0,0.00255165,0.000405232,0.0054079,0.000668725,0.0054079,2.68059e-07
103,train,3,0,True,True,0.105587,0.106646,-0.00105952,0.124115,0.120656,0.00674651,0.0102788,0.105581,0.10664,False,0.091446975,0.177604,0.0625837,0.0966965,0.0976764,0.0551187,0.112814,0.0751088,0.0539737,0.339168,0.339956,0.877234,0.927712,0.0,-0.000371805,0.000687718,0.0133465,0.000415954,0.0133465,2.68059e-07
104,train,0,0,True,True,0.110881,0.1025,0.0083815,0.138654,0.120107,0.00554416,0.00778705,0.110875,0.102494,True,0.0905543125,0.0587553,0.194409,0.0493292,0.0992131,0.0478282,0.0691668,0.111595,0.0941379,0.33746,0.340391,1.2,-0.0157614,0.0,0.00941183,0.00103033,0.0153413,0.000676738,0.0153413,2.68058e-07
105,train,1,1,True,True,0.11582,0.102605,0.013215,0.12876,0.148052,0.024841,0.0334508,0.1026,0.115814,True,0.07118296249999999,0.0629058,0.129415,-3.35781e-26,0.186784,0.0107348,0.0814707,0.04357,0.0545834,0.34078,0.330041,1.2,-0.0115349,0.0,0.0138786,0.000663605,0.0141661,0.000335105,0.0141661,2.68058e-07
106,train,2,1,True,True,0.10302,0.100986,0.0020338,0.109704,0.109769,0.0135606,0.0120685,0.100981,0.103014,True,0.09676401250000001,0.101391,0.0689946,0.150518,0.0421474,0.0841945,0.0845946,0.121195,0.121077,0.341283,0.342168,1.2,-0.0158586,0.0,0.0024306,0.000396797,0.0053442,0.000653392,0.0053442,2.68058e-07
107,train,3,0,True,True,0.104185,0.10465,-0.000464188,0.125166,0.119493,0.00716396,0.0105268,0.10418,0.104644,False,0.09144636249999999,0.177604,0.0625828,0.0966959,0.0976757,0.0551182,0.112813,0.0751084,0.0539729,0.338957,0.340217,0.884009,0.918224,0.0,0.000210328,0.000674516,0.0128487,0.000366135,0.0128487,2.68058e-07
108,train,0,0,True,True,0.110541,0.101499,0.00904204,0.138302,0.119014,0.00643852,0.0078145,0.110535,0.101493,True,0.09055378750000001,0.0587547,0.194408,0.0493286,0.0992121,0.0478277,0.069166,0.111596,0.0941372,0.337381,0.340408,1.2,-0.00406301,0.0,0.0087031,-0.00033894,0.0147656,0.000659605,0.0147656,2.68058e-07
109,train,1,1,True,True,0.114793,0.101927,0.0128656,0.127797,0.146928,0.0250746,0.0335302,0.101922,0.114786,True,0.0711823875,0.062905,0.129414,-3.35777e-26,0.186784,0.0107343,0.0814696,0.0435696,0.0545826,0.340778,0.329795,-0.0156192,1.2,0.0,0.0138588,0.000993168,0.0138763,0.000320177,0.0138763,2.68057e-07
110,train,2,1,True,True,0.10133,0.0993616,0.00196807,0.108953,0.108638,0.0136405,0.0120225,0.0993562,0.101324,True,0.0967634625,0.10139,0.0689938,0.150518,0.0421466,0.0841941,0.0845942,0.121194,0.121077,0.34123,0.342202,1.2,-0.0103477,0.0,0.00226004,0.000291979,0.00523169,0.000627921,0.00523169,2.68057e-07
111,train,3,0,True,True,0.104555,0.104659,-0.000104115,0.126224,0.118365,0.00713635,0.010667,0.104549,0.104653,False,0.091445875,0.177604,0.0625819,0.0966953,0.097675,0.0551177,0.112813,0.0751079,0.0539722,0.338804,0.340474,0.896922,0.904348,0.0,0.00107543,0.00117955,0.0128374,0.00036728,0.0128374,2.68057e-07
112,train,0,0,True,True,0.110016,0.10157,0.00844547,0.137375,0.117929,0.00656429,0.00784114,0.11001,0.101565,True,0.0905532375,0.058754,0.194408,0.0493279,0.0992111,0.0478271,0.0691653,0.111596,0.0941365,0.337374,0.340425,1.2,-0.0183409,0.0,0.00965035,0.00120488,0.0147904,0.000658957,0.0147904,2.68057e-07
113,train,1,1,True,True,0.11372,0.101009,0.012711,0.126839,0.145807,0.0252532,0.033614,0.101003,0.113714,True,0.0711818375,0.0629043,0.129414,-3.35772e-26,0.186783,0.0107338,0.0814686,0.0435693,0.0545817,0.340783,0.329529,1.2,-0.00577236,0.0,0.0136914,0.000980426,0.0134799,0.000300056,0.0134799,2.68057e-07
114,train,2,1,True,True,0.100509,0.0986565,0.00185293,0.108296,0.107513,0.0136937,0.0119408,0.0986511,0.100504,True,0.0967629,0.10139,0.068993,0.150517,0.0421459,0.0841936,0.0845937,0.121194,0.121076,0.341165,0.342241,1.2,-0.0112205,0.0,0.00221272,0.000359785,0.00517681,0.000616327,0.00517681,2.68056e-07
115,train,3,0,True,True,0.104347,0.103679,0.000668125,0.12802,0.117239,0.00702137,0.0102878,0.104341,0.103673,True,0.0914453875,0.177605,0.062581,0.0966948,0.0976743,0.0551172,0.112812,0.0751074,0.0539714,0.338605,0.340671,0.929852,0.875517,0.0,0.00235437,0.00168624,0.0125729,0.000344076,0.0125729,2.68056e-07
116,train,0,0,True,True,0.109083,0.100615,0.00846798,0.13645,0.116858,0.00666073,0.00786638,0.109077,0.10061,True,0.0905526,0.0587533,0.194407,0.0493273,0.0992102,0.0478266,0.0691646,0.111596,0.0941358,0.337368,0.340442,-0.0037539,1.2,0.0,0.00952125,0.00105327,0.0142167,0.000642868,0.0142167,2.68056e-07
117,train,1,1,True,True,0.112666,0.100104,0.012562,0.125921,0.144709,0.0254651,0.0336957,0.100099,0.11266,True,0.0711811625,0.0629036,0.129413,-3.35767e-26,0.186782,0.0107333,0.0814676,0.0435689,0.0545809,0.340778,0.329264,1.2,-0.00680853,0.0,0.0135301,0.000968055,0.0130649,0.000280703,0.0130649,2.68056e-07
118,train,2,1,True,True,0.0999892,0.0982471,0.00174212,0.107805,0.106415,0.0137604,0.0117961,0.0982416,0.0999837,True,0.0967622125,0.101389,0.0689922,0.150516,0.0421452,0.0841931,0.0845932,0.121193,0.121076,0.34107,0.342305,1.2,-0.0117288,0.0,0.00206863,0.000326509,0.00514135,0.00060905,0.00514135,2.68055e-07
119,train,3,0,True,True,0.10388,0.101613,0.00226688,0.129399,0.116136,0.00687449,0.00959555,0.103874,0.101607,True,0.091444875,0.177605,0.0625801,0.0966942,0.0976735,0.0551167,0.112812,0.0751069,0.0539706,0.338352,0.340776,-0.0069988,1.2,0.0,0.00336727,0.00110039,0.0120021,0.000296005,0.0120021,2.68055e-07
120,train,0,0,True,True,0.10816,0.0996905,0.00846956,0.135563,0.11582,0.00678769,0.00788847,0.108154,0.099685,True,0.09055205000000001,0.0587526,0.194407,0.0493266,0.0992092,0.0478261,0.0691638,0.111596,0.0941351,0.33736,0.340459,-0.00799072,1.2,0.0,0.0095313,0.00106173,0.0136055,0.000627623,0.0136055,2.68055e-07
121,train,1,1,True,True,0.111646,0.0992078,0.0124386,0.12505,0.14365,0.0257291,0.0337746,0.0992024,0.11164,True,0.0711806,0.0629029,0.129412,-3.35762e-26,0.186782,0.0107328,0.0814665,0.0435685,0.0545801,0.340757,0.329003,1.2,-0.00766748,0.0,0.0134609,0.00102231,0.0123297,0.00026193,0.0123297,2.68055e-07
122,train,2,1,True,True,0.0989522,0.0973173,0.00163488,0.107615,0.105357,0.0138405,0.0114441,0.0973119,0.0989467,True,0.0967617875,0.101389,0.0689914,0.150516,0.0421445,0.0841927,0.0845927,0.121193,0.121075,0.340917,0.342351,1.2,-0.0127518,0.0,0.00195455,0.000319664,0.00506875,0.000594695,0.00506875,2.68055e-07
123,train,3,0,True,True,0.104828,0.101784,0.00304433,0.130172,0.115066,0.00680701,0.00881584,0.104822,0.101778,True,0.09144427499999999,0.177605,0.0625792,0.0966936,0.0976728,0.0551162,0.112811,0.0751065,0.0539699,0.338102,0.340798,1.2,-0.0177727,0.0,0.00473694,0.00169262,0.0120357,0.000300823,0.0120357,2.68054e-07
124,train,0,0,True,True,0.106831,0.0976258,0.00920508,0.13476,0.114788,0.00698712,0.00790336,0.106825,0.0976204,True,0.090551375,0.058752,0.194406,0.049326,0.0992081,0.0478256,0.069163,0.111596,0.0941343,0.337344,0.340476,-0.00954244,1.2,0.0,0.00954315,0.000338063,0.0121657,0.000596796,0.0121657,2.68054e-07
125,train,1,1,True,True,0.11064,0.0983311,0.0123089,0.124282,0.142606,0.0261191,0.0338547,0.0983257,0.110634,True,0.07118005,0.0629021,0.129412,-3.35758e-26,0.186781,0.0107324,0.0814655,0.0435681,0.0545793,0.340696,0.328731,1.2,-0.0083794,0.0,0.0132528,0.000943931,0.0109872,0.000244028,0.0109872,2.68054e-07
126,train,2,1,True,True,0.0982195,0.0967487,0.0014708,0.107722,0.104318,0.0218588,0.0182026,0.0967434,0.0982141,True,0.0967611,0.101388,0.0689906,0.150515,0.0421438,0.0841922,0.0845922,0.121192,0.121075,0.341171,0.343722,-0.0144588,1.2,0.0,0.00180435,0.00033355,0.00502052,0.000585509,0.00502052,2.68054e-07
127,train,3,0,True,True,0.104917,0.100863,0.00405401,0.130443,0.114012,0.00706175,0.0081202,0.104911,0.100858,True,0.09144381250000001,0.177605,0.0625784,0.0966931,0.0976721,0.0551157,0.112811,0.075106,0.0539692,0.337935,0.340818,-0.00766422,1.2,0.0,0.00539971,0.00134569,0.011761,0.000280554,0.011761,2.68054e-07
128,train,0,0,True,True,0.106385,0.0978727,0.00851273,0.134174,0.113783,0.00746129,0.00787454,0.10638,0.0978673,True,0.09055096250000001,0.0587513,0.194406,0.0493253,0.0992072,0.047825,0.0691623,0.111597,0.0941336,0.337304,0.340493,-0.00955269,1.2,0.0,0.00968544,0.00117271,0.0117713,0.000598578,0.0117713,2.68053e-07
129,train,1,1,True,True,0.109642,0.0974681,0.0121739,0.12377,0.141575,0.0268633,0.0339323,0.0974628,0.109636,True,0.0711794875,0.0629014,0.129411,-3.35753e-26,0.186781,0.0107319,0.0814644,0.0435677,0.0545785,0.340516,0.328465,1.2,-0.00895682,0.0,0.0131008,0.000926905,0.00913431,0.000226845,0.00913431,2.68053e-07
130,train,2,1,True,True,0.0968106,0.095584,0.00122666,0.107364,0.103295,0.0145675,0.0106026,0.0955787,0.0968053,True,0.09676053750000001,0.101388,0.0689898,0.150514,0.042143,0.0841918,0.0845917,0.121192,0.121074,0.340572,0.342409,1.2,-0.0144722,0.0,0.00155023,0.000323569,0.00492882,0.000568674,0.00492882,2.68053e-07
131,train,3,0,True,True,0.104654,0.0999499,0.00470378,0.130192,0.112969,0.00779813,0.00769817,0.104648,0.0999444,True,0.091443325,0.177606,0.0625775,0.0966925,0.0976714,0.0551152,0.11281,0.0751056,0.0539684,0.337843,0.340837,-0.00866058,1.2,0.0,0.00562822,0.000924443,0.0114793,0.000260906,0.0114793,2.68053e-07
132,train,0,0,True,True,0.105559,0.0969829,0.00857629,0.133464,0.112789,0.00781365,0.0078587,0.105553,0.0969775,True,0.0905503,0.0587506,0.194405,0.0493247,0.0992062,0.0478245,0.0691615,0.111597,0.0941329,0.337281,0.340511,-0.0100857,1.2,0.0,0.00974752,0.00117122,0.0100895,0.000584807,0.0100895,2.68052e-07
133,train,1,1,True,True,0.108662,0.0966329,0.012029,0.123029,0.140564,0.0272679,0.0340108,0.0966275,0.108656,True,0.0711788125,0.0629007,0.12941,-3.35748e-26,0.18678,0.0107314,0.0814634,0.0435673,0.0545777,0.340449,0.328192,1.2,-0.000706805,0.0,0.0129363,0.000907282,0.00707124,0.000210631,0.00707124,2.68052e-07
134,train,2,1,True,True,0.0959278,0.0948686,0.00105921,0.106559,0.102294,0.0148127,0.010606,0.0948633,0.0959225,True,0.09675985,0.101387,0.068989,0.150513,0.0421423,0.0841913,0.0845912,0.121191,0.121074,0.34056,0.342443,1.2,-0.000878065,0.0,0.00137787,0.000318653,0.00486819,0.000558037,0.00486819,2.68052e-07
135,train,3,0,True,True,0.103972,0.0990521,0.00492026,0.129443,0.111945,0.00809423,0.00768312,0.103967,0.0990466,True,0.0914428375,0.177606,0.0625766,0.0966919,0.0976707,0.0551147,0.11281,0.0751051,0.0539677,0.33782,0.340858,1.2,-0.00245097,0.0,0.00564109,0.000720822,0.0111925,0.000242063,0.0111925,2.68052e-07
136,train,0,0,True,True,0.104687,0.0961081,0.0085788,0.132548,0.111811,0.0078433,0.00788699,0.104681,0.0961028,True,0.09054974999999998,0.05875,0.194405,0.049324,0.0992052,0.0478239,0.0691608,0.111597,0.0941321,0.337284,0.340529,-0.000661748,1.2,0.0,0.00973733,0.00115852,0.00801087,0.000571559,0.00801087,2.68052e-07
137,train,1,1,True,True,0.107699,0.0957918,0.0119069,0.122095,0.139573,0.027338,0.0340874,0.0957865,0.107693,True,0.07117825,0.0628999,0.12941,-3.35742e-26,0.186779,0.0107309,0.0814624,0.0435669,0.0545769,0.340487,0.327919,1.2,-0.000625647,0.0,0.0128045,0.000897647,0.00512882,0.000194681,0.00512882,2.68051e-07
138,train,2,1,True,True,0.0950603,0.0940539,0.00100643,0.105573,0.101315,0.0148438,0.0106285,0.0940487,0.0950551,True,0.09675942500000001,0.101387,0.0689883,0.150513,0.0421415,0.0841909,0.0845907,0.121191,0.121073,0.340594,0.342479,-0.000956237,1.2,0.0,0.00131805,0.000311628,0.00479757,0.000546377,0.00479757,2.68051e-07
139,train,3,0,True,True,0.103115,0.098169,0.00494612,0.128493,0.11094,0.00811993,0.00771306,0.103109,0.0981636,True,0.09144221250000001,0.177606,0.0625757,0.0966913,0.09767,0.0551142,0.112809,0.0751046,0.0539669,0.337824,0.340883,1.2,-0.00664683,0.0,0.00565232,0.000706199,0.0109002,0.000223986,0.0109002,2.68051e-07
140,train,0,0,True,True,0.103828,0.0952476,0.00858017,0.131647,0.110851,0.00787263,0.00791697,0.103822,0.0952423,True,0.09054908749999999,0.0587493,0.194404,0.0493234,0.0992042,0.0478234,0.06916,0.111597,0.0941314,0.337287,0.340551,-0.000136798,1.2,0.0,0.00972965,0.00114948,0.00592192,0.000558806,0.00592192,2.68051e-07
141,train,1,1,True,True,0.106751,0.0949635,0.011788,0.121176,0.138601,0.0274066,0.034162,0.0949582,0.106746,True,0.0711777,0.0628992,0.129409,-3.35739e-26,0.186779,0.0107304,0.0814613,0.0435666,0.0545761,0.340524,0.327645,1.2,-0.000721896,0.0,0.0126764,0.000888452,0.00351876,0.000179365,0.00351876,2.6805e-07
142,train,2,1,True,True,0.0942073,0.0932512,0.000956125,0.104605,0.100357,0.014876,0.0106524,0.093246,0.0942021,True,0.0967588625,0.101387,0.0689875,0.150512,0.0421408,0.0841904,0.0845902,0.12119,0.121073,0.34063,0.342519,1.2,-0.000288409,0.0,0.00130333,0.000347207,0.00472619,0.000535128,0.00472619,2.6805e-07
143,train,3,0,True,True,0.10227,0.0973002,0.00497011,0.127559,0.109952,0.00814555,0.00774478,0.102265,0.0972949,True,0.09144175,0.177606,0.0625748,0.0966908,0.0976693,0.0551137,0.112809,0.0751042,0.0539662,0.337829,0.340911,1.2,-0.0096039,0.0,0.00494657,-2.35364e-05,0.0106017,0.000206659,0.0106017,2.6805e-07
144,train,0,0,True,True,0.102982,0.094401,0.00858125,0.130762,0.109906,0.0079016,0.00794859,0.102977,0.0943958,True,0.090548675,0.0587486,0.194404,0.0493228,0.0992032,0.0478229,0.0691592,0.111598,0.0941307,0.337289,0.340575,-0.000710165,1.2,0.0,0.00972025,0.001139,0.00411897,0.000546529,0.00411897,2.6805e-07
145,train,1,1,True,True,0.105818,0.0941481,0.01167,0.120272,0.137646,0.027475,0.0342368,0.094143,0.105812,True,0.071177025,0.0628985,0.129408,-3.35734e-26,0.186778,0.0107299,0.0814603,0.0435662,0.0545753,0.340563,0.327368,1.2,-0.000372636,0.0,0.0125514,0.00088137,0.00229447,0.000164671,0.00229447,2.6805e-07
146,train,2,1,True,True,0.0933686,0.0924609,0.000907752,0.103655,0.0994187,0.0149092,0.0106775,0.0924558,0.0933635,True,0.0967581875,0.101386,0.0689867,0.150511,0.0421401,0.08419,0.0845897,0.12119,0.121072,0.340668,0.342561,1.2,-0.000273594,0.0,0.00124744,0.000339685,0.00465363,0.000524287,0.00465363,2.68049e-07
147,train,3,0,True,True,0.101438,0.0964455,0.00499277,0.12664,0.108981,0.00817268,0.00777814,0.101433,0.0964401,True,0.0914412375,0.177607,0.0625739,0.0966902,0.0976685,0.0551132,0.112808,0.0751037,0.0539654,0.337835,0.340942,1.2,-0.0125823,0.0,0.00566909,0.000676317,0.0102975,0.000190094,0.0102975,2.68049e-07
148,train,0,0,True,True,0.102151,0.093568,0.00858344,0.129893,0.108978,0.00793019,0.00798171,0.102146,0.0935628,True,0.0905480125,0.0587479,0.194403,0.0493221,0.0992022,0.0478224,0.0691585,0.111598,0.09413,0.337292,0.340603,-0.000258769,1.2,0.0,0.00971217,0.00112873,0.0027173,0.000534711,0.0027173,2.68049e-07
149,train,1,1,True,True,0.104903,0.0933469,0.0115559,0.119383,0.136709,0.0275426,0.0343107,0.0933417,0.104897,True,0.07117643750000001,0.0628977,0.129407,-3.35729e-26,0.186778,0.0107294,0.0814592,0.0435658,0.0545744,0.340601,0.32709,1.2,-0.000244983,0.0,0.0124284,0.000872514,0.00141533,0.000150603,0.00141533,2.68049e-07
150,train,2,1,True,True,0.0925443,0.091684,0.000860295,0.102725,0.098501,0.0149434,0.0107037,0.0916789,0.0925392,True,0.0967577375,0.101386,0.0689859,0.150511,0.0421393,0.0841895,0.0845892,0.121189,0.121072,0.340707,0.342606,1.2,-0.000255055,0.0,0.00119224,0.000331945,0.00457967,0.000513854,0.00457967,2.68049e-07
151,train,3,0,True,True,0.10062,0.0956048,0.00501519,0.125739,0.108027,0.00820144,0.00781299,0.100614,0.0955995,True,0.0914407625,0.177607,0.062573,0.0966896,0.0976678,0.0551127,0.112808,0.0751033,0.0539647,0.337843,0.340975,-0.000159625,1.2,0.0,0.00568668,0.000671484,0.00998837,0.000174381,0.00998837,2.68048e-07
152,train,0,0,True,True,0.101337,0.0927488,0.00858845,0.129041,0.108065,0.00795851,0.00801621,0.101332,0.0927437,True,0.0905473375,0.0587473,0.194402,0.0493215,0.0992012,0.0478218,0.0691577,0.111598,0.0941292,0.337295,0.340633,-0.00024823,1.2,0.0,0.00970722,0.00111877,0.00170082,0.000523342,0.00170082,2.68048e-07
153,train,1,1,True,True,0.104003,0.0925617,0.0114414,0.118513,0.135789,0.0276093,0.0343837,0.0925566,0.103997,True,0.07117588749999999,0.062897,0.129407,-3.35725e-26,0.186777,0.0107289,0.0814582,0.0435654,0.0545736,0.340639,0.326811,1.2,-0.000235882,0.0,0.0123068,0.000865404,0.0012972,0.000137192,0.0012972,2.68048e-07
