image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,1,0.59,590,0.12227458299999983,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,2,0.758,758,0.23440525,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,3,0.834,834,0.3398492919999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,4,0.858,858,0.44923091699999995,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,5,0.877,877,0.55853625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,6,0.871,871,0.6676071669999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,7,0.879,879,0.7704319580000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,8,0.88,880,0.8730172079999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,9,0.888,888,0.9757087499999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,10,0.892,892,1.080436917,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,11,0.891,891,1.1909453330000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,12,0.897,897,1.3005280419999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,13,0.902,902,1.404635625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,14,0.895,895,1.507221333,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,15,0.909,909,1.613027417,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,16,0.895,895,1.716995292,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,17,0.904,904,1.826824292,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,18,0.905,905,1.9361806670000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,19,0.901,901,2.046105708,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.03,0.15,0.0,0,20,0.907,907,2.1488379579999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,1,0.69,690,0.11328874999999972,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,2,0.835,835,0.22319808399999985,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,3,0.861,861,0.3265902089999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,4,0.865,865,0.4298624999999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,5,0.869,869,0.5434557919999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,6,0.876,876,0.6761878750000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,7,0.884,884,0.786424834,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,8,0.888,888,0.8968396670000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,9,0.895,895,1.0049662919999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,10,0.893,893,1.112210792,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,11,0.906,906,1.2157110419999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,12,0.889,889,1.3199280839999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,13,0.905,905,1.4271467089999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,14,0.902,902,1.5341229170000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,15,0.898,898,1.6384872919999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,16,0.911,911,1.7493259170000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,17,0.904,904,1.8559154590000002,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,18,0.914,914,1.9591161250000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,19,0.912,912,2.065253042,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.05,0.25,0.0,0,20,0.906,906,2.1714604590000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,1,0.787,787,0.13350845800000055,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,2,0.839,839,0.26142987500000014,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,3,0.852,852,0.3699119580000003,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,4,0.88,880,0.47766208300000024,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,5,0.879,879,0.5823272910000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,6,0.886,886,0.685437125,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,7,0.893,893,0.788092625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,8,0.894,894,0.8918859580000005,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,9,0.904,904,0.994949708,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,10,0.903,903,1.0991369580000008,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,11,0.89,890,1.201881416,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,12,0.895,895,1.305363291,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,2000,1000,0.08,0.4,0.0,0,13,0.905,905,1.4087252500000007,512,32,320,10,874,874,84,1832,832
