image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,1,0.1245,249,0.026708874999999743,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,2,0.251,502,0.040525040999999984,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,3,0.393,786,0.0536733749999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,4,0.3355,671,0.06713766599999982,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,5,0.36,720,0.08122637499999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,6,0.418,836,0.09566154099999968,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,7,0.52,1040,0.10879137500000002,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,8,0.6015,1203,0.1234094579999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,9,0.643,1286,0.13732070799999985,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,10,0.652,1304,0.15105229099999962,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,11,0.7165,1433,0.16422533299999964,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,12,0.755,1510,0.17769483299999989,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,13,0.781,1562,0.1907715409999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,14,0.7905,1581,0.20421933299999973,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,15,0.794,1588,0.22031204099999968,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,16,0.811,1622,0.23528529099999984,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,17,0.8,1600,0.2489567909999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,18,0.833,1666,0.26334458299999985,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,19,0.84,1680,0.2783439579999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,20,0.847,1694,0.293177708,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,21,0.852,1704,0.30833299999999975,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,22,0.8595,1719,0.3231472499999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,23,0.8575,1715,0.33704695799999973,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,24,0.861,1722,0.35119316599999983,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,25,0.863,1726,0.3654762909999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,26,0.867,1734,0.3797517499999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,27,0.8695,1739,0.3942067909999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,28,0.852,1704,0.4077150829999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,29,0.8595,1719,0.42154541599999984,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,30,0.868,1736,0.435150583,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,31,0.8665,1733,0.44925133299999986,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,32,0.869,1738,0.463017625,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,33,0.8725,1745,0.47787325,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,34,0.872,1744,0.4914442499999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,35,0.8705,1741,0.5057239999999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,36,0.8685,1737,0.5195602079999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,37,0.8775,1755,0.5345199999999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,38,0.8735,1747,0.5482924999999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,39,0.872,1744,0.5618422499999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,40,0.8795,1759,0.5758857909999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,41,0.8785,1757,0.5893326249999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,42,0.8835,1767,0.603702583,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,43,0.8785,1757,0.6169364579999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,44,0.879,1758,0.6306019159999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,45,0.882,1764,0.6447571249999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,46,0.8795,1759,0.6584328749999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,47,0.8825,1765,0.6723213749999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,48,0.8805,1761,0.6861597079999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,49,0.8835,1767,0.7000603749999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,50,0.882,1764,0.7142969579999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,51,0.8815,1763,0.7281177909999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,52,0.8835,1767,0.7427515409999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,53,0.885,1770,0.7584205829999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,54,0.8875,1775,0.7735145829999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,55,0.8865,1773,0.7876355829999997,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,56,0.886,1772,0.8021792079999996,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,57,0.881,1762,0.8168305409999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,58,0.885,1770,0.8305794579999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,59,0.887,1774,0.8448945829999999,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,60,0.886,1772,0.8591219579999998,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,61,0.885,1770,0.8739370000000002,450,18,180,10,658,658,56,1372,630
10,5,2,9,2,18,5000,2000,0.1,0.5,0.0,0,62,0.8895,1779,0.8890718329999996,450,18,180,10,658,658,56,1372,630
