channels,loss,optimizer,lr,phase_spice_portable,epoch,test_accuracy,test_correct,train_loss,trial_wall_time_s
2,cross_entropy,sgd,0.05,False,1,0.14333333333333334,43,2.3032898559570314,0.09053533300000005
2,cross_entropy,sgd,0.05,False,2,0.12666666666666668,38,2.302502119064331,0.09203379200000006
2,cross_entropy,sgd,0.05,False,3,0.13666666666666666,41,2.30175546836853,0.09340629200000006
2,cross_entropy,sgd,0.2,False,1,0.15333333333333332,46,2.302862035751343,0.002119458999999768
2,cross_entropy,sgd,0.2,False,2,0.16666666666666666,50,2.300067686080933,0.004061375000000034
2,cross_entropy,sgd,0.2,False,3,0.16,48,2.2965326347351076,0.0054672499999997015
2,mse_linear,sgd,0.05,True,1,0.14666666666666667,44,0.9827519450187683,0.007208083000000087
2,mse_linear,sgd,0.05,True,2,0.14,42,0.9323904418945312,0.008714916000000184
2,mse_linear,sgd,0.05,True,3,0.14666666666666667,44,0.8860023488998413,0.010092415999999993
2,mse_linear,sgd,0.2,True,1,0.14666666666666667,44,0.928994086265564,0.00178658399999998
2,mse_linear,sgd,0.2,True,2,0.16,48,0.7620030035972595,0.0034948749999998974
2,mse_linear,sgd,0.2,True,3,0.16666666666666666,50,0.6373250560760498,0.005289458999999663
2,mse_tanh,sgd,0.05,True,1,0.14666666666666667,44,0.98275923204422,0.0020713749999998754
2,mse_tanh,sgd,0.05,True,2,0.14,42,0.9324844279289246,0.0034355409999999864
2,mse_tanh,sgd,0.05,True,3,0.14666666666666667,44,0.8864012637138367,0.004806249999999679
2,mse_tanh,sgd,0.2,True,1,0.14666666666666667,44,0.9292022895812988,0.0017799169999999087
2,mse_tanh,sgd,0.2,True,2,0.16333333333333333,49,0.7655229597091675,0.0034944580000000336
2,mse_tanh,sgd,0.2,True,3,0.16666666666666666,50,0.6493826794624329,0.005194083000000127
4,cross_entropy,sgd,0.05,False,1,0.13,39,2.30550435256958,0.0029105829999998
4,cross_entropy,sgd,0.05,False,2,0.14333333333333334,43,2.3041016674041748,0.005112582999999837
4,cross_entropy,sgd,0.05,False,3,0.14666666666666667,44,2.3025926742553713,0.006795125000000013
4,cross_entropy,sgd,0.2,False,1,0.15333333333333332,46,2.304347801208496,0.001928624999999684
4,cross_entropy,sgd,0.2,False,2,0.17666666666666667,53,2.298721559524536,0.0036855829999997702
4,cross_entropy,sgd,0.2,False,3,0.19666666666666666,59,2.2931316184997557,0.005518957999999685
4,mse_linear,sgd,0.05,True,1,0.09,27,0.9811607408523559,0.0018623749999999717
4,mse_linear,sgd,0.05,True,2,0.08333333333333333,25,0.9222684636116028,0.003198999999999952
4,mse_linear,sgd,0.05,True,3,0.08,24,0.868140911102295,0.0044637499999997665
4,mse_linear,sgd,0.2,True,1,0.08,24,0.9185028672218323,0.0018980000000001773
4,mse_linear,sgd,0.2,True,2,0.09333333333333334,28,0.7223584842681885,0.00368708299999998
4,mse_linear,sgd,0.2,True,3,0.10333333333333333,31,0.5725205001831055,0.005644667000000325
4,mse_tanh,sgd,0.05,True,1,0.09,27,0.9811823987960815,0.001966249999999725
4,mse_tanh,sgd,0.05,True,2,0.08333333333333333,25,0.9224590411186219,0.0033080409999999283
4,mse_tanh,sgd,0.05,True,3,0.08,24,0.8688404321670532,0.004637374999999722
4,mse_tanh,sgd,0.2,True,1,0.08,24,0.9188757672309875,0.001939333000000154
4,mse_tanh,sgd,0.2,True,2,0.09,27,0.7282210931777954,0.003763083000000389
4,mse_tanh,sgd,0.2,True,3,0.10333333333333333,31,0.5924221954345703,0.005645667000000021
