image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,1,0.801,1602,0.2675044999999998,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,2,0.867,1734,0.5232832919999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,3,0.876,1752,0.7728756670000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,4,0.891,1782,1.025441834,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,5,0.891,1782,1.269022792,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,6,0.9045,1809,1.5152117920000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,7,0.903,1806,1.7571547920000001,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,8,0.9085,1817,1.9980795419999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,9,0.904,1808,2.240387334,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,10,0.913,1826,2.4822344170000004,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,11,0.9125,1825,2.722278292,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,12,0.9135,1827,2.962375459,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,13,0.9145,1829,3.202696625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,14,0.922,1844,3.465662917,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,15,0.9235,1847,3.7194402920000003,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,16,0.9195,1839,3.968856375,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,17,0.9175,1835,4.217470792,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,18,0.9225,1845,4.461624875,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,19,0.9195,1839,4.711107125,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,20,0.9215,1843,4.962644375,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,21,0.926,1852,5.211172999999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,22,0.917,1834,5.453464292,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,23,0.916,1832,5.695091625,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,24,0.9235,1847,5.936827542,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.03,0.15,0.0,0,25,0.9215,1843,6.184155541999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,1,0.85,1700,0.2522841669999991,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,2,0.875,1750,0.5131622499999988,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,3,0.894,1788,0.8054277089999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,4,0.891,1782,1.047474124999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,5,0.891,1782,1.2882306669999988,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,6,0.8985,1797,1.528396041999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,7,0.909,1818,1.768772541999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,8,0.8985,1797,2.008189667,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,9,0.896,1792,2.2906727919999987,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,10,0.9055,1811,2.608724834,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,11,0.9185,1837,2.8572834169999997,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,12,0.9195,1839,3.099359333999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,13,0.921,1842,3.33924925,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,14,0.9125,1825,3.579414999999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,15,0.9145,1829,3.8190187919999996,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,16,0.917,1834,4.058743542,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,17,0.9085,1817,4.2986355839999995,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,18,0.9185,1837,4.539911416999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,19,0.9205,1841,4.792923374999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,20,0.92,1840,5.039018041999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,21,0.926,1852,5.281743167,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,22,0.921,1842,5.522994167,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,23,0.9265,1853,5.7628739169999985,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,24,0.9265,1853,6.001818209,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.05,0.25,0.0,0,25,0.9215,1843,6.240807416999999,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.08,0.4,0.0,0,1,0.8625,1725,0.2486762089999992,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.08,0.4,0.0,0,2,0.89,1780,0.4906654589999988,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.08,0.4,0.0,0,3,0.8875,1775,0.7310205839999977,512,32,320,10,874,874,84,1832,832
10,4,2,16,2,32,5000,2000,0.08,0.4,0.0,0,4,0.892,1784,0.9766595839999983,512,32,320,10,874,874,84,1832,832
