cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,max_abs_hidden_delta_signal,post_update_margin,d_margin_after_update,max_abs_readout_weight_signed_delta,max_abs_output_bias_signed_delta,max_abs_readout_signed_delta,max_abs_hidden_signed_delta
19,train,3,0,True,True,0.126706,0.132954,-0.00624795,0.139857,0.146887,0.00824057,0.00817588,0.126699,0.132947,False,0.0914577625,0.177599,0.0626023,0.0967085,0.0976915,0.055129,0.112824,0.0751185,0.0539893,0.339974,0.33995,0.878627,0.927599,0.0,-0.00563741,0.000610541,0.0271648,0.0011048,0.0271648,2.68077e-07
20,train,0,0,True,True,0.123498,0.129133,-0.00563523,0.138777,0.144992,0.00790209,0.00790585,0.123491,0.129126,False,0.0905664375,0.0587694,0.19442,0.0493427,0.099234,0.0478392,0.0691829,0.11159,0.0941533,0.339363,0.339384,0.877787,0.928694,0.0,-0.00483495,0.000800284,0.0377527,0.00127213,0.0377527,2.68076e-07
21,train,1,1,True,True,0.129612,0.123622,0.00599075,0.144273,0.153397,0.028703,0.0287506,0.123615,0.129605,True,0.07119551249999999,0.062921,0.12943,-3.35879e-26,0.186797,0.0107451,0.0814925,0.0435781,0.0546004,0.339676,0.339269,0.876878,0.93007,0.0,0.00697256,0.000981815,0.0308441,0.000869156,0.0308441,2.68076e-07
22,train,2,1,True,True,0.129478,0.123929,0.00554854,0.134828,0.141413,0.0120086,0.0118994,0.123923,0.129471,True,0.09677601250000001,0.101401,0.0690113,0.150533,0.0421626,0.084204,0.0846052,0.121204,0.121087,0.341573,0.341583,0.878394,0.927803,0.0,0.00608665,0.000538104,0.00967961,0.00113505,0.00967961,2.68076e-07
23,train,3,0,True,True,0.125428,0.131357,-0.00592867,0.138621,0.145084,0.00824421,0.00821862,0.125421,0.131349,False,0.09145726250000001,0.177599,0.0626014,0.0967079,0.0976908,0.0551285,0.112824,0.075118,0.0539885,0.339958,0.339962,0.87851,0.927708,0.0,-0.00532943,0.000599234,0.0268238,0.00106102,0.0268238,2.68076e-07
24,train,0,0,True,True,0.122322,0.127581,-0.00525848,0.137897,0.143368,0.00789492,0.00796473,0.122315,0.127574,False,0.0905660375,0.0587687,0.19442,0.0493421,0.0992331,0.0478387,0.0691822,0.111591,0.0941525,0.339332,0.339405,0.877912,0.928433,0.0,-0.0044334,0.000825083,0.0371401,0.00123007,0.0371401,2.68076e-07
25,train,1,1,True,True,0.128253,0.122307,0.00594604,0.142955,0.152305,0.0287281,0.0288701,0.1223,0.128246,True,0.07119485,0.0629203,0.129429,-3.35874e-26,0.186796,0.0107447,0.0814915,0.0435777,0.0545996,0.3397,0.339215,0.875816,0.931625,0.0,0.00699042,0.00104438,0.0303744,0.000837209,0.0303744,2.68075e-07
26,train,2,1,True,True,0.127883,0.122559,0.00532462,0.133223,0.13956,0.0120431,0.0119259,0.122552,0.127876,True,0.096775575,0.1014,0.0690105,0.150533,0.0421619,0.0842035,0.0846047,0.121204,0.121087,0.341588,0.34161,0.877914,0.928443,0.0,0.0058415,0.000516877,0.00959596,0.00110085,0.00959596,2.68075e-07
27,train,3,0,True,True,0.124185,0.129801,-0.00561633,0.137461,0.143345,0.00824431,0.00826278,0.124178,0.129794,False,0.09145665,0.177599,0.0626005,0.0967073,0.09769,0.055128,0.112823,0.0751176,0.0539878,0.339939,0.339973,0.878405,0.927801,0.0,-0.00493103,0.000685294,0.0264956,0.00101928,0.0264956,2.68075e-07
28,train,0,0,True,True,0.1212,0.12607,-0.00487031,0.137135,0.141805,0.00788138,0.00803022,0.121193,0.126063,False,0.0905653625,0.058768,0.194419,0.0493414,0.0992321,0.0478382,0.0691814,0.111591,0.0941518,0.339294,0.33943,0.878154,0.928002,0.0,-0.00400516,0.000865151,0.0365224,0.00119002,0.0365224,2.68075e-07
29,train,1,1,True,True,0.126968,0.121028,0.00594011,0.141711,0.151364,0.0287277,0.0289923,0.121022,0.126961,True,0.0711943875,0.0629195,0.129429,-3.3587e-26,0.186796,0.0107442,0.0814904,0.0435773,0.0545987,0.339731,0.339152,0.874558,0.93355,0.0,0.0070678,0.00112768,0.0298994,0.000806233,0.0298994,2.68075e-07
30,train,2,1,True,True,0.126328,0.121217,0.00511069,0.131659,0.13775,0.0120782,0.011951,0.12121,0.126321,True,0.096775025,0.1014,0.0690097,0.150532,0.0421612,0.0842031,0.0846042,0.121204,0.121086,0.341601,0.341637,0.877383,0.929163,0.0,0.00560747,0.000496777,0.00951125,0.00106805,0.00951125,2.68074e-07
31,train,3,0,True,True,0.122978,0.128287,-0.00530916,0.136381,0.141675,0.00823995,0.00830893,0.122971,0.12828,False,0.0914563,0.1776,0.0625996,0.0967068,0.0976893,0.0551275,0.112823,0.0751171,0.0539871,0.339915,0.339982,0.878317,0.927864,0.0,-0.00464289,0.00066627,0.0261701,0.00097946,0.0261701,2.68074e-07
32,train,0,0,True,True,0.120136,0.1246,-0.00446361,0.136511,0.1403,0.00785962,0.00810514,0.12013,0.124593,False,0.09056482500000002,0.0587674,0.194419,0.0493408,0.0992311,0.0478376,0.0691806,0.111591,0.0941511,0.339247,0.33946,0.87857,0.927317,0.0,-0.0035376,0.000926009,0.0358847,0.00115185,0.0358847,2.68074e-07
33,train,1,1,True,True,0.125769,0.119787,0.00598164,0.140547,0.1506,0.0286874,0.0291168,0.119781,0.125762,True,0.07119371249999999,0.0629188,0.129428,-3.35865e-26,0.186795,0.0107437,0.0814894,0.0435769,0.0545979,0.339776,0.339076,0.873054,0.935979,0.0,0.00727097,0.00128933,0.0294242,0.00077603,0.0294242,2.68074e-07
34,train,2,1,True,True,0.12481,0.119904,0.00490577,0.130138,0.135981,0.0121144,0.0119745,0.119897,0.124803,True,0.0967743375,0.101399,0.0690089,0.150531,0.0421605,0.0842026,0.0846037,0.121203,0.121086,0.341611,0.341663,0.876793,0.929972,0.0,0.00538362,0.000477846,0.00942574,0.0010366,0.00942574,2.68073e-07
35,train,3,0,True,True,0.121807,0.126813,-0.0050052,0.135387,0.140082,0.00822972,0.00835786,0.121801,0.126806,False,0.09145568750000001,0.1776,0.0625987,0.0967062,0.0976886,0.055127,0.112822,0.0751167,0.0539863,0.339886,0.33999,0.878257,0.927885,0.0,-0.0044067,0.000598498,0.0258327,0.000941418,0.0258327,2.68073e-07
36,train,0,0,True,True,0.119141,0.123169,-0.00402871,0.136052,0.138852,0.00782687,0.00819403,0.119134,0.123163,False,0.0905641375,0.0587667,0.194418,0.0493401,0.0992301,0.0478371,0.0691798,0.111591,0.0941503,0.339189,0.339499,0.879246,0.926267,0.0,-0.00300505,0.00102366,0.035238,0.00111547,0.035238,2.68073e-07
37,train,1,1,True,True,0.124671,0.118585,0.0060854,0.139474,0.15005,0.0285813,0.0292424,0.118579,0.124664,True,0.07119305,0.0629181,0.129427,-3.3586e-26,0.186794,0.0107432,0.0814884,0.0435766,0.0545971,0.339842,0.338984,0.871226,0.939114,0.0,0.00753518,0.00144978,0.0289512,0.000746519,0.0289512,2.68073e-07
38,train,2,1,True,True,0.123328,0.11862,0.0047089,0.128665,0.134252,0.0121523,0.0119963,0.118613,0.123322,True,0.09677377499999999,0.101399,0.0690081,0.15053,0.0421597,0.0842022,0.0846032,0.121203,0.121085,0.341617,0.34169,0.87614,0.930883,0.0,0.00516874,0.000459841,0.00933966,0.00100647,0.00933966,2.68073e-07
39,train,3,0,True,True,0.120675,0.125378,-0.00470247,0.134487,0.138571,0.00821128,0.00841071,0.120669,0.125371,False,0.0914552125,0.1776,0.0625979,0.0967056,0.0976879,0.0551265,0.112822,0.0751162,0.0539856,0.339851,0.339996,0.878238,0.927845,0.0,-0.0040896,0.000612877,0.0254878,0.000905029,0.0254878,2.68072e-07
40,train,0,0,True,True,0.118226,0.121778,-0.00355197,0.1358,0.137456,0.00777861,0.00830466,0.118219,0.121771,False,0.09056373750000002,0.058766,0.194418,0.0493395,0.0992291,0.0478366,0.0691791,0.111592,0.0941496,0.339118,0.339551,0.880314,0.924689,0.0,-0.00239275,0.00115923,0.0345885,0.00108081,0.0345885,2.68072e-07
41,train,1,1,True,True,0.123699,0.117425,0.00627369,0.138496,0.149768,0.0283588,0.0293654,0.117419,0.123692,True,0.0711924875,0.0629174,0.129426,-3.35855e-26,0.186794,0.0107427,0.0814873,0.0435762,0.0545963,0.339949,0.338871,0.868953,0.943289,0.0,0.00796437,0.00169068,0.0284925,0.000717325,0.0284925,2.68072e-07
42,train,2,1,True,True,0.121837,0.117318,0.0045183,0.127242,0.132561,0.0121927,0.012016,0.117312,0.12183,True,0.0967732125,0.101398,0.0690073,0.15053,0.042159,0.0842017,0.0846027,0.121202,0.121085,0.341618,0.341716,0.875363,0.931998,0.0,0.00496124,0.000442937,0.00925027,0.000976615,0.00925027,2.68072e-07
43,train,3,0,True,True,0.119584,0.123982,-0.00439801,0.133693,0.137149,0.00818032,0.0084692,0.119577,0.123975,False,0.0914546125,0.1776,0.062597,0.0967051,0.0976872,0.0551261,0.112821,0.0751157,0.0539848,0.339808,0.339998,0.878279,0.927713,0.0,-0.00376235,0.000635666,0.0251403,0.000870151,0.0251403,2.68072e-07
44,train,0,0,True,True,0.117417,0.120425,-0.00300804,0.13582,0.136096,0.00770693,0.00845185,0.117411,0.120418,False,0.0905630875,0.0587654,0.194417,0.0493389,0.0992281,0.0478361,0.0691783,0.111592,0.0941489,0.339028,0.339627,0.882025,0.9223,0.0,-0.0016434,0.00136464,0.0339528,0.0010478,0.0339528,2.68071e-07
45,train,1,1,True,True,0.122894,0.116311,0.00658333,0.137543,0.14985,0.0279126,0.0294746,0.116305,0.122888,True,0.0711919375,0.0629167,0.129426,-3.35829e-26,0.186793,0.0107422,0.0814863,0.0435758,0.0545955,0.340137,0.338732,0.866111,0.948933,0.0,0.00865256,0.00206924,0.0280505,0.000688474,0.0280505,2.68071e-07
46,train,2,1,True,True,0.120403,0.11607,0.00433321,0.125879,0.130907,0.0122373,0.0120329,0.116064,0.120396,True,0.0967728,0.101398,0.0690066,0.150529,0.0421583,0.0842013,0.0846022,0.121202,0.121085,0.341612,0.341742,0.874529,0.933234,0.0,0.00476077,0.00042756,0.00916171,0.000948512,0.00916171,2.68071e-07
47,train,3,0,True,True,0.118536,0.122626,-0.00408977,0.133023,0.135834,0.00812774,0.00853615,0.11853,0.122619,False,0.09145426250000001,0.177601,0.0625961,0.0967045,0.0976865,0.0551256,0.112821,0.0751153,0.0539841,0.339757,0.339993,0.878403,0.927458,0.0,-0.0034207,0.000669073,0.0247924,0.00083664,0.0247924,2.68071e-07
48,train,0,0,True,True,0.116715,0.119065,-0.0023505,0.136221,0.134675,0.0075961,0.00866877,0.116708,0.119059,False,0.09056255,0.0587647,0.194417,0.0493382,0.0992271,0.0478356,0.0691776,0.111592,0.0941482,0.338913,0.339756,0.884825,0.918653,0.0,-0.000667989,0.00168251,0.0333065,0.00101538,0.0333065,2.6807e-07
49,train,1,1,True,True,0.122366,0.115262,0.00710385,0.136819,0.150469,0.0269726,0.0295335,0.115256,0.122359,True,0.07119136250000001,0.0629159,0.129425,-3.35848e-26,0.186793,0.0107417,0.0814852,0.0435754,0.0545947,0.340527,0.338564,0.862344,0.95714,0.0,0.0098475,0.00274366,0.0276254,0.00066049,0.0276254,2.6807e-07
50,train,2,1,True,True,0.119002,0.114848,0.00415343,0.124588,0.129291,0.0122887,0.012046,0.114842,0.118995,True,0.0967719875,0.101397,0.0690058,0.150528,0.0421576,0.0842008,0.0846017,0.121201,0.121084,0.341597,0.341768,0.873593,0.934672,0.0,0.00456118,0.000407752,0.00907258,0.00092157,0.00907258,2.6807e-07
51,train,3,0,True,True,0.117493,0.121268,-0.00377497,0.132499,0.134658,0.00803035,0.0086165,0.117487,0.121262,False,0.0914536375,0.177601,0.0625952,0.0967039,0.0976858,0.0551251,0.11282,0.0751148,0.0539833,0.339693,0.339977,0.878595,0.9271,0.0,-0.00306431,0.000710662,0.0244354,0.000803307,0.0244354,2.6807e-07
52,train,0,0,True,True,0.116261,0.117771,-0.00151073,0.137203,0.133082,0.00740836,0.00906041,0.116254,0.117765,False,0.0905618625,0.058764,0.194416,0.0493376,0.0992261,0.047835,0.0691768,0.111592,0.0941474,0.338759,0.340034,0.889658,0.912955,0.0,0.000742677,0.00225341,0.0326749,0.000985142,0.0326749,2.6807e-07
53,train,1,1,True,True,0.122295,0.114236,0.00805897,0.136543,0.152015,0.0245379,0.029392,0.11423,0.122288,True,0.0711907,0.0629152,0.129424,-3.35843e-26,0.186792,0.0107412,0.0814842,0.0435751,0.0545939,0.34106,0.338392,0.856806,0.97073,0.0,0.0115215,0.00346249,0.0271881,0.000632353,0.0271881,2.68069e-07
