image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,1,0.4005,801,0.3082363749999999,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,2,0.5985,1197,0.5903722920000001,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,3,0.7,1400,0.8606600420000001,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,4,0.8065,1613,1.1290929590000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,5,0.8235,1647,1.4055501249999995,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,6,0.818,1636,1.6846327920000004,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,7,0.8265,1653,1.9572411670000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,8,0.8325,1665,2.23154975,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,9,0.8365,1673,2.5060611249999996,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,10,0.849,1698,2.7775584999999996,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,11,0.848,1696,3.0521836669999995,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,12,0.851,1702,3.3283246669999995,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,13,0.8475,1695,3.5993517500000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,14,0.855,1710,3.8714594169999996,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,15,0.8575,1715,4.1433290419999995,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,16,0.8605,1721,4.416151459,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,17,0.8625,1725,4.703076667,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,18,0.865,1730,4.984705709,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,19,0.8665,1733,5.270467834,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,20,0.8705,1741,5.542265125,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,21,0.867,1734,5.8153764169999995,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,22,0.8715,1743,6.0856752919999995,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,23,0.87,1740,6.367470708999999,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,24,0.8745,1749,6.648607625,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,25,0.874,1748,6.92921175,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,26,0.877,1754,7.197115792,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,27,0.8745,1749,7.477236959000001,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,28,0.871,1742,7.760052834,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,29,0.876,1752,8.038806042,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,30,0.8795,1759,8.308579584,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,31,0.8775,1755,8.57792125,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,32,0.8835,1767,8.853189417,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,33,0.879,1758,9.135766459,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,34,0.884,1768,9.414458084,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,35,0.884,1768,9.692809625,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,36,0.8825,1765,9.970102167,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,37,0.8855,1771,10.239623459,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,38,0.8885,1777,10.497930667,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,39,0.888,1776,10.757875125,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,40,0.88,1760,11.014213167,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,41,0.888,1776,11.294225084,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,42,0.889,1778,11.559851792,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,43,0.89,1780,11.833237834,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,44,0.89,1780,12.100629584,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,45,0.8895,1779,12.354220084,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,46,0.892,1784,12.607224667,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,47,0.888,1776,12.859345917,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,48,0.8905,1781,13.125236500000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,49,0.8915,1783,13.378566709,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,50,0.894,1788,13.642966709000001,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,51,0.892,1784,13.901826792,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,52,0.892,1784,14.16487075,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,53,0.8895,1779,14.427506042,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,54,0.8965,1793,14.690154292,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,55,0.8895,1779,14.950000874999999,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,56,0.897,1794,15.209542584,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,57,0.897,1794,15.468349167000001,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,58,0.8945,1789,15.726741917,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,59,0.894,1788,15.986610708999999,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,60,0.897,1794,16.248441375,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,61,0.8955,1791,16.517875375000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,62,0.893,1786,16.781306209,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,63,0.8985,1797,17.062811417,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,64,0.897,1794,17.3236925,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,65,0.895,1790,17.581822584,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,66,0.897,1794,17.834974916999997,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,67,0.898,1796,18.095436624999998,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,68,0.8995,1799,18.349530625,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,69,0.899,1798,18.601824667000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,70,0.8935,1787,18.854873292,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,71,0.898,1796,19.107041334,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,72,0.898,1796,19.362346042,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,73,0.8975,1795,19.61318775,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,74,0.8985,1797,19.874010249999998,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,75,0.899,1798,20.125056166999997,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,76,0.899,1798,20.390664459,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,77,0.9,1800,20.642099291999997,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,78,0.8985,1797,20.892940916999997,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,79,0.901,1802,21.144002625,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,80,0.9025,1805,21.395561542000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,81,0.8945,1789,21.652197792000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,82,0.8955,1791,21.915454834000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,83,0.897,1794,22.176428875,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,84,0.8975,1795,22.442747750000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,85,0.9025,1805,22.708009875000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,86,0.8975,1795,22.973032000000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,87,0.898,1796,23.250540709,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,88,0.9,1800,23.525991499999996,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,89,0.899,1798,23.788824124999998,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,90,0.8975,1795,24.039526167,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,5000,2000,0.01,0.05,0.0,0,91,0.9025,1805,24.301301875,162,18,180,10,370,370,56,796,342
