image_size,block_size,stride,blocks,channels,local_features,train_samples,test_samples,lr_spice,equivalent_lr_torch_mse_tanh,update_noise_std,seed,epoch,test_accuracy,test_correct,trial_wall_time_s,weight_values,local_bias_values,readout_values,output_bias_values,train_state_values,gradient_state_values,temporary_state_values,phase_state_values,multiply_terms_per_sample
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,1,0.5275,1055,0.5612699170000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,2,0.759,1518,1.1254708750000004,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,3,0.788,1576,1.6647230830000002,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,4,0.8215,1643,2.2396407920000003,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,5,0.8325,1665,2.808266667,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,6,0.8385,1677,3.3643272919999996,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,7,0.845,1690,3.9084550829999998,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,8,0.8515,1703,4.481974583,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,9,0.852,1704,5.046761167,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,10,0.855,1710,5.600625458,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,11,0.8655,1731,6.153600417,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,12,0.8615,1723,6.701166875,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,13,0.8645,1729,7.262106292,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,14,0.8675,1735,7.804492625,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,15,0.871,1742,8.35785075,162,18,180,10,370,370,56,796,342
7,3,2,9,2,18,10000,2000,0.008,0.04,0.0,0,16,0.8705,1741,8.897523625,162,18,180,10,370,370,56,796,342
